t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_run_for_seconds,c_fs,c_cm_split,c_cm_merge,c_su_merge,c_backoff_strategy,c_cm_update_tracker_pct,c_restarts_threshold,cm_threads_pro_page,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
25,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135402,0,0,119.916,0,0,0,0,0,182464199,1788.55,2256.31,3.13349,0.594168,659.989,1.26153,119.916,2.70998,0,contention,0,3442063,0,0,0,0,0
26,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134655,0,0,119.932,0,0,0,0,0,180954266,1802.14,2267.54,3.14511,0.592267,665.585,1.25825,119.932,2.7076,0,contention,0,3049718,0,0,0,0,0
27,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134769,0,0,119.933,0,0,0,0,0,181167622,1800.83,2267.14,3.13495,0.589733,664.755,1.25894,119.933,2.70902,0,contention,0,2996890,0,0,0,0,0
28,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134529,0,0,119.932,0,0,0,0,0,181289183,1797.14,2268.84,3.13431,0.585978,664.318,1.26247,119.932,2.70525,0,contention,0,3138389,0,0,0,0,0
29,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134724,0,0,119.924,0,0,0,0,0,181156214,1796.82,2269.52,3.13958,0.590578,665.779,1.26308,119.924,2.69882,0,contention,0,3192166,0,0,0,0,0
30,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134455,0,0,119.923,0,0,0,0,0,181690176,1791.06,2269.33,3.12929,0.583957,662.814,1.26703,119.923,2.7022,0,contention,0,3217232,0,0,0,0,0
31,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134198,0,0,119.926,0,0,0,0,0,182281518,1782.44,2270.34,3.11137,0.584158,660.784,1.27372,119.926,2.69747,0,contention,0,3405163,0,0,0,0,0
32,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134597,0,0,119.925,0,0,0,0,0,182426207,1782.28,2265.34,3.10862,0.586827,660.078,1.27104,119.925,2.7001,0,contention,0,3322927,0,0,0,0,0
33,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134268,0,0,119.925,0,0,0,0,0,181443888,1791.58,2272.51,3.12988,0.589524,663.64,1.26844,119.925,2.69963,0,contention,0,3481060,0,0,0,0,0
34,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134028,0,0,119.93,0,0,0,0,0,181943364,1783.43,2273.22,3.11931,0.590724,661.848,1.27463,119.93,2.69462,0,contention,0,3577401,0,0,0,0,0
35,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134194,0,0,119.919,0,0,0,0,0,182064212,1782.04,2268.03,3.11876,0.585246,661.458,1.27272,119.919,2.69411,0,contention,0,3414285,0,0,0,0,0
36,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,139551,0,0,119.916,0,0,0,0,0,183180169,1769.59,2267.79,3.11709,0.579535,658.353,1.28153,119.916,2.6879,0,contention,0,3079206,0,0,0,0,0
37,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,143295,0,0,119.932,0,0,0,0,0,184425583,1761.19,2241.56,3.06306,0.575912,653,1.27275,119.932,2.69708,0,contention,0,2906772,0,0,0,0,0
38,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,140860,0,0,119.931,0,0,0,0,0,181475976,1787.45,2266.4,3.11939,0.585622,663.649,1.26795,119.931,2.69336,0,contention,0,2998575,0,0,0,0,0
39,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134006,0,0,119.936,0,0,0,0,0,181466108,1788.42,2266.15,3.11379,0.591036,663.696,1.26712,119.936,2.69464,0,contention,0,3009922,0,0,0,0,0
40,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133935,0,0,119.936,0,0,0,0,0,180933364,1793.58,2265.57,3.12827,0.59095,665.717,1.26315,119.936,2.69421,0,contention,0,2935890,0,0,0,0,0
41,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133900,0,0,119.925,0,0,0,0,0,180532183,1796.29,2270.61,3.1362,0.587877,667.119,1.26405,119.925,2.69261,0,contention,0,3339106,0,0,0,0,0
42,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134673,0,0,119.924,0,0,0,0,0,180510053,1801.25,2267.82,3.14415,0.599129,667.061,1.25903,119.924,2.70027,0,contention,0,3729481,0,0,0,0,0
43,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133954,0,0,119.941,0,0,0,0,0,181525795,1785.43,2272.63,3.14254,0.593955,663.399,1.27288,119.941,2.69134,0,contention,0,3467687,0,0,0,0,0
44,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134163,0,0,119.934,0,0,0,0,0,183070920,1767.01,2257.38,3.10748,0.586015,657.849,1.27751,119.934,2.68605,0,contention,0,3147433,0,0,0,0,0
45,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134050,0,0,119.924,0,0,0,0,0,183139602,1774.85,2268.89,3.13001,0.592383,661.589,1.27836,119.924,2.6827,0,contention,0,3221316,0,0,0,0,0
46,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133512,0,0,119.917,0,0,0,0,0,181620848,1777.41,2274.42,3.13112,0.589724,663.075,1.27962,119.917,2.68056,0,contention,0,3644648,0,0,0,0,0
47,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133997,0,0,119.933,0,0,0,0,0,181448023,1781.71,2269.91,3.14404,0.600235,663.658,1.27401,119.933,2.68468,0,contention,0,3679483,0,0,0,0,0
48,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133659,0,0,119.931,0,0,0,0,0,182426505,1766.73,2270.16,3.1266,0.594179,660.197,1.28495,119.931,2.67607,0,contention,0,3860799,0,0,0,0,0
49,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133334,0,0,119.929,0,0,0,0,0,181664596,1774.42,2277.24,3.13711,0.594796,662.952,1.28337,119.929,2.67654,0,contention,0,3865558,0,0,0,0,0
50,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133213,0,0,119.924,0,0,0,0,0,182081702,1769.48,2277.3,3.12932,0.59375,661.459,1.28699,119.924,2.67512,0,contention,0,3937591,0,0,0,0,0
51,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135999,0,0,119.938,0,0,0,0,0,181183261,1783.6,2273.97,3.14704,0.595934,665.533,1.27493,119.938,2.67996,0,contention,0,3536010,0,0,0,0,0
52,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135968,0,0,119.924,0,0,0,0,0,180872887,1785.66,2274.35,3.1506,0.597677,665.775,1.27367,119.924,2.68208,0,contention,0,3567374,0,0,0,0,0
53,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135799,0,0,119.929,0,0,0,0,0,180999111,1781.94,2275,3.14914,0.595078,665.371,1.2767,119.929,2.67811,0,contention,0,3648813,0,0,0,0,0
54,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135537,0,0,119.935,0,0,0,0,0,181131641,1780.05,2273.83,3.14868,0.596871,664.932,1.2774,119.935,2.67705,0,contention,0,3561159,0,0,0,0,0
55,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133543,0,0,119.935,0,0,0,0,0,180618991,1785.24,2273.1,3.15502,0.597184,666.893,1.27327,119.935,2.67696,0,contention,0,3501397,0,0,0,0,0
56,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,135398,0,0,119.933,0,0,0,0,0,180327921,1788.45,2273.87,3.15532,0.599017,667.975,1.27142,119.933,2.67742,0,contention,0,3527505,0,0,0,0,0
57,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134180,0,0,119.932,0,0,0,0,0,183124990,1759.59,2256.91,3.10622,0.584537,657.595,1.28264,119.932,2.67579,0,contention,0,3552085,0,0,0,0,0
58,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133854,0,0,119.933,0,0,0,0,0,182883371,1759.81,2258.03,3.11232,0.583035,658.485,1.28311,119.933,2.67251,0,contention,0,3624094,0,0,0,0,0
59,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,132746,0,0,119.932,0,0,0,0,0,181854198,1765.86,2277.81,3.12864,0.585019,662.225,1.28991,119.932,2.66656,0,contention,0,3970243,0,0,0,0,0
0,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,2121927,0,0,1.25464,0,0,0,116795,0,534,449.285,923.399,21.867,4.33333,1659.84,2.05526,1.25464,0.27068,0,contention,0,545,0,0,0,0,0
1,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78528,100,0,0,0,0,0,0,0,0,81.5893,0,18446744073709551545,0,171259,0,0,118.37,0,0,0,205,0,58190528,3699.91,2962.91,5.97338,1.97001,2048.43,0.800806,118.37,1.80621,0,contention,0,18929723,0,0,205,0,0
2,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78641,100,0,0,0,0,0,0,0,0,81.5777,0,18446744073709551545,0,169695,0,0,119.9,0,0,0,74,0,132989231,1745.33,2351.16,2.18741,0.685618,906.973,1.34711,119.9,1.92435,0,contention,0,10742539,0,0,74,0,0
3,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78648,100,0,0,0,0,0,0,0,0,81.5769,0,18446744073709551545,0,128950,0,0,119.93,0,0,0,5,0,209782316,1487.45,2287.82,1.79621,0.594068,574.153,1.53808,119.93,2.59069,0,contention,0,10413794,0,0,5,0,0
4,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78656,100,0,0,0,0,0,0,0,0,81.5761,0,18446744073709551545,0,124927,0,0,119.919,0,0,0,5,0,211646957,1484.47,2297.05,1.8761,0.603691,569.746,1.54739,119.919,2.6055,0,contention,0,11259773,0,0,5,0,0
5,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78658,100,0,0,0,0,0,0,0,0,81.5759,0,18446744073709551545,0,124827,0,0,119.929,0,0,0,1,0,213520370,1471.06,2286.96,1.84278,0.606177,564.037,1.55463,119.929,2.60809,0,contention,0,11698298,0,0,1,0,0
6,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78661,100,0,0,0,0,0,0,0,0,81.5756,0,18446744073709551545,0,124274,0,0,119.926,0,0,0,2,0,217446071,1436.46,2265.51,1.76191,0.578576,553.85,1.57715,119.926,2.59358,0,contention,0,10246212,0,0,2,0,0
7,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78662,100,0,0,0,0,0,0,0,0,81.5755,0,18446744073709551545,0,124931,0,0,119.941,0,0,0,1,0,218848675,1433.52,2263.67,1.73248,0.571215,550.56,1.5791,119.941,2.60374,0,contention,0,10407710,0,0,1,0,0
8,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78665,100,0,0,0,0,0,0,0,0,81.5751,0,18446744073709551545,0,123816,0,0,119.924,0,0,0,2,0,219252878,1422.9,2268.28,1.7038,0.56353,549.447,1.59412,119.924,2.5897,0,contention,0,10199585,0,0,2,0,0
9,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78665,100,0,0,0,0,0,0,0,0,81.5751,0,18446744073709551545,0,122960,0,0,119.929,0,0,0,0,0,220879212,1407.86,2272.27,1.64686,0.554357,545.392,1.61398,119.929,2.58138,0,contention,0,9777364,0,0,0,0,0
10,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78665,100,0,0,0,0,0,0,0,0,81.5751,0,18446744073709551545,0,122918,0,0,119.924,0,0,0,0,0,222396272,1397.43,2266.73,1.62249,0.545131,541.66,1.62206,119.924,2.57991,0,contention,0,9529271,0,0,0,0,0
11,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78665,100,0,0,0,0,0,0,0,0,81.5751,0,18446744073709551545,0,122960,0,0,119.926,0,0,0,0,0,218496162,1422.68,2276.04,1.67669,0.56891,551.372,1.59982,119.926,2.58026,0,contention,0,9998354,0,0,0,0,0
12,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78668,100,0,0,0,0,0,0,0,0,81.5748,0,18446744073709551545,0,123509,0,0,119.932,0,0,0,2,0,216295302,1442.17,2295.31,1.68544,0.585488,556.935,1.59156,119.932,2.58948,0,contention,0,10944997,0,0,2,0,0
13,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78668,100,0,0,0,0,0,0,0,0,81.5748,0,18446744073709551545,0,123747,0,0,119.928,0,0,0,0,0,221847182,1403.97,2274.68,1.58421,0.559083,543.024,1.62018,119.928,2.58546,0,contention,0,9581633,0,0,0,0,0
14,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78668,100,0,0,0,0,0,0,0,0,81.5748,0,18446744073709551545,0,123634,0,0,119.916,0,0,0,0,0,219947949,1414.26,2280.79,1.62465,0.569501,547.696,1.61271,119.916,2.5822,0,contention,0,10047796,0,0,0,0,0
15,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78668,100,0,0,0,0,0,0,0,0,81.5748,0,18446744073709551545,0,123545,0,0,119.923,0,0,0,0,0,220167139,1412.69,2280.25,1.61682,0.567438,547.184,1.61412,119.923,2.58175,0,contention,0,10012285,0,0,0,0,0
16,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78668,100,0,0,0,0,0,0,0,0,81.5748,0,18446744073709551545,0,123908,0,0,119.922,0,0,0,0,0,220737321,1409.88,2270.87,1.59611,0.563073,545.763,1.61068,119.922,2.58333,0,contention,0,9462325,0,0,0,0,0
17,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78668,100,0,0,0,0,0,0,0,0,81.5748,0,18446744073709551545,0,123620,0,0,119.93,0,0,0,0,0,222380417,1398.73,2272.29,1.57616,0.552889,541.739,1.62454,119.93,2.58192,0,contention,0,9308620,0,0,0,0,0
18,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78668,100,0,0,0,0,0,0,0,0,81.5748,0,18446744073709551545,0,123619,0,0,119.92,0,0,0,0,0,221643594,1402.91,2274.15,1.58683,0.552849,543.494,1.62103,119.92,2.58127,0,contention,0,9449825,0,0,0,0,0
19,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78668,100,0,0,0,0,0,0,0,0,81.5748,0,18446744073709551545,0,123309,0,0,119.918,0,0,0,0,0,222306826,1393.76,2269.65,1.58434,0.551551,542.653,1.62844,119.918,2.56843,0,contention,0,9200474,0,0,0,0,0
20,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78668,100,0,0,0,0,0,0,0,0,81.5748,0,18446744073709551545,0,123498,0,0,119.93,0,0,0,0,0,220644196,1408.24,2272.64,1.60198,0.561118,545.997,1.61382,119.93,2.5792,0,contention,0,9328009,0,0,0,0,0
21,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78668,100,0,0,0,0,0,0,0,0,81.5748,0,18446744073709551545,0,123196,0,0,119.925,0,0,0,0,0,221404547,1400.01,2275.63,1.58562,0.556514,544.116,1.62543,119.925,2.573,0,contention,0,9480213,0,0,0,0,0
22,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78668,100,0,0,0,0,0,0,0,0,81.5748,0,18446744073709551545,0,122767,0,0,119.924,0,0,0,0,0,223746028,1380.29,2266.11,1.55489,0.543066,538.394,1.64176,119.924,2.56373,0,contention,0,8588435,0,0,0,0,0
23,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78668,100,0,0,0,0,0,0,0,0,81.5748,0,18446744073709551545,0,123121,0,0,119.929,0,0,0,0,0,222667006,1391.57,2266.43,1.55066,0.548785,541.026,1.62869,119.929,2.57209,0,contention,0,8789282,0,0,0,0,0
24,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78668,100,0,0,0,0,0,0,0,0,81.5748,0,18446744073709551545,0,123421,0,0,119.917,0,0,0,0,0,222630350,1393.42,2266.15,1.5473,0.551411,541.818,1.62632,119.917,2.57176,0,contention,0,8998931,0,0,0,0,0
25,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78668,100,0,0,0,0,0,0,0,0,81.5748,0,18446744073709551545,0,123321,0,0,119.922,0,0,0,0,0,222391562,1395.58,2267.31,1.55265,0.548251,541.677,1.62464,119.922,2.5764,0,contention,0,8865886,0,0,0,0,0
26,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78668,100,0,0,0,0,0,0,0,0,81.5748,0,18446744073709551545,0,122883,0,0,119.926,0,0,0,0,0,223280980,1385.22,2267.07,1.53507,0.546211,539.526,1.63661,119.926,2.56748,0,contention,0,8665737,0,0,0,0,0
27,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.7867,100,0,0,0,0,0,0,0,0,81.5747,0,18446744073709551545,0,123183,0,0,119.922,0,0,0,1,0,223391234,1388.08,2265.45,1.53483,0.540867,539.25,1.63207,119.922,2.5741,0,contention,0,8778994,0,0,1,0,0
28,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.7867,100,0,0,0,0,0,0,0,0,81.5747,0,18446744073709551545,0,122590,0,0,119.927,0,0,0,0,0,222315594,1388.52,2267.26,1.56776,0.55687,541.84,1.63286,119.927,2.5626,0,contention,0,9172067,0,0,0,0,0
29,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.7867,100,0,0,0,0,0,0,0,0,81.5747,0,18446744073709551545,0,122956,0,0,119.92,0,0,0,0,0,221945510,1392.99,2269.22,1.56544,0.55842,543.553,1.62903,119.92,2.56275,0,contention,0,9487931,0,0,0,0,0
30,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.7867,100,0,0,0,0,0,0,0,0,81.5747,0,18446744073709551545,0,122932,0,0,119.93,0,0,0,0,0,223091031,1385.03,2266.16,1.56378,0.55114,540.752,1.63618,119.93,2.5613,0,contention,0,9389281,0,0,0,0,0
31,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.7867,100,0,0,0,0,0,0,0,0,81.5747,0,18446744073709551545,0,123279,0,0,119.936,0,0,0,0,0,219040712,1417.02,2278.26,1.60947,0.578712,550.032,1.60778,119.936,2.57625,0,contention,0,10160516,0,0,0,0,0
32,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78671,100,0,0,0,0,0,0,0,0,81.5745,0,18446744073709551545,0,123855,0,0,119.917,0,0,0,1,0,219029088,1421.88,2283.55,1.5781,0.567456,550.738,1.60601,119.917,2.58177,0,contention,0,9557037,0,0,1,0,0
33,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78671,100,0,0,0,0,0,0,0,0,81.5745,0,18446744073709551545,0,124593,0,0,119.918,0,0,0,0,0,217645193,1435.7,2292.7,1.59454,0.573979,554.266,1.59691,119.918,2.59028,0,contention,0,9811561,0,0,0,0,0
34,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78671,100,0,0,0,0,0,0,0,0,81.5745,0,18446744073709551545,0,123271,0,0,119.919,0,0,0,0,0,217789816,1417.39,2293.42,1.62015,0.569428,553.862,1.61806,119.919,2.55911,0,contention,0,9712380,0,0,0,0,0
35,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78671,100,0,0,0,0,0,0,0,0,81.5745,0,18446744073709551545,0,122789,0,0,119.923,0,0,0,0,0,220103203,1403.22,2289.34,1.59838,0.560969,547.31,1.63149,119.923,2.56385,0,contention,0,9461923,0,0,0,0,0
36,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78671,100,0,0,0,0,0,0,0,0,81.5745,0,18446744073709551545,0,122725,0,0,119.927,0,0,0,0,0,219617328,1406.29,2290.65,1.59841,0.561986,548.509,1.62886,119.927,2.56384,0,contention,0,9358100,0,0,0,0,0
37,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78671,100,0,0,0,0,0,0,0,0,81.5745,0,18446744073709551545,0,122817,0,0,119.928,0,0,0,0,0,221303102,1396.71,2287.52,1.57398,0.550693,544.36,1.6378,119.928,2.56578,0,contention,0,9081386,0,0,0,0,0
38,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78671,100,0,0,0,0,0,0,0,0,81.5745,0,18446744073709551545,0,122884,0,0,119.929,0,0,0,0,0,222318154,1391.09,2285.31,1.55934,0.543377,541.867,1.64282,119.929,2.56722,0,contention,0,8906340,0,0,0,0,0
39,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78671,100,0,0,0,0,0,0,0,0,81.5745,0,18446744073709551545,0,123376,0,0,119.928,0,0,0,0,0,221095728,1401.87,2287.47,1.58684,0.555193,545.624,1.63173,119.928,2.56929,0,contention,0,9271210,0,0,0,0,0
40,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78671,100,0,0,0,0,0,0,0,0,81.5745,0,18446744073709551545,0,123483,0,0,119.935,0,0,0,0,0,221167465,1404.12,2289.1,1.59079,0.556168,544.91,1.63028,119.935,2.57679,0,contention,0,9298406,0,0,0,0,0
41,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78671,100,0,0,0,0,0,0,0,0,81.5745,0,18446744073709551545,0,123456,0,0,119.907,0,0,0,0,0,219899291,1411.08,2291.23,1.60614,0.562447,548.591,1.62375,119.907,2.57218,0,contention,0,9473184,0,0,0,0,0
42,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78671,100,0,0,0,0,0,0,0,0,81.5745,0,18446744073709551545,0,123581,0,0,119.941,0,0,0,0,0,220725183,1408.58,2290.51,1.61202,0.563387,545.837,1.6261,119.941,2.5806,0,contention,0,9393500,0,0,0,0,0
43,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78671,100,0,0,0,0,0,0,0,0,81.5745,0,18446744073709551545,0,123006,0,0,119.921,0,0,0,0,0,221855353,1395.82,2291.55,1.67903,0.561482,542.985,1.64173,119.921,2.57064,0,contention,0,9378615,0,0,0,0,0
44,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78671,100,0,0,0,0,0,0,0,0,81.5745,0,18446744073709551545,0,123173,0,0,119.927,0,0,0,0,0,222921238,1391.28,2290.07,1.6554,0.556217,540.422,1.64602,119.927,2.57443,0,contention,0,9315341,0,0,0,0,0
45,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78671,100,0,0,0,0,0,0,0,0,81.5745,0,18446744073709551545,0,123657,0,0,119.928,0,0,0,0,0,224534223,1386.73,2289.44,1.64903,0.559541,536.546,1.65096,119.928,2.58456,0,contention,0,9394537,0,0,0,0,0
46,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78671,100,0,0,0,0,0,0,0,0,81.5745,0,18446744073709551545,0,123241,0,0,119.923,0,0,0,0,0,222330381,1396.41,2295.08,1.70219,0.575375,541.837,1.64355,119.923,2.57718,0,contention,0,9811442,0,0,0,0,0
47,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78671,100,0,0,0,0,0,0,0,0,81.5745,0,18446744073709551545,0,124029,0,0,119.912,0,0,0,0,0,221668562,1406.29,2297.52,1.70774,0.583453,544.212,1.63375,119.912,2.58408,0,contention,0,10169868,0,0,0,0,0
48,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78671,100,0,0,0,0,0,0,0,0,81.5745,0,18446744073709551545,0,124390,0,0,119.936,0,0,0,0,0,222226114,1409.24,2296.49,1.69694,0.582527,542.148,1.6296,119.936,2.59936,0,contention,0,10003805,0,0,0,0,0
49,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78671,100,0,0,0,0,0,0,0,0,81.5745,0,18446744073709551545,0,123616,0,0,119.928,0,0,0,0,0,223423423,1393.58,2292.89,1.68735,0.570943,539.219,1.64532,119.928,2.58445,0,contention,0,9638779,0,0,0,0,0
