t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_run_for_seconds,c_fs,c_cm_split,c_cm_merge,c_su_merge,c_backoff_strategy,c_cm_update_tracker_pct,c_restarts_threshold,cm_threads_pro_page,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
25,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134422,0,0,119.924,0,0,0,0,0,188673489,1710.81,2298.98,3.32666,0.638851,639.099,1.34379,119.924,2.67691,0,contention,0,5776504,0,0,0,0,0
26,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133520,0,0,119.93,0,0,0,0,0,188739596,1709.32,2298.85,3.3155,0.64063,638.431,1.34489,119.93,2.67737,0,contention,0,5803651,0,0,0,0,0
27,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133947,0,0,119.937,0,0,0,0,0,189781838,1699.56,2297.47,3.29666,0.630402,634.989,1.3518,119.937,2.67652,0,contention,0,5745899,0,0,0,0,0
28,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,132262,0,0,119.933,0,0,0,0,0,189989527,1694.53,2294.79,3.28585,0.62489,634.301,1.35424,119.933,2.67149,0,contention,0,5523678,0,0,0,0,0
29,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,131798,0,0,119.932,0,0,0,0,0,190210635,1691.65,2292.01,3.27964,0.622182,633.611,1.3549,119.932,2.66985,0,contention,0,5302972,0,0,0,0,0
30,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133247,0,0,119.928,0,0,0,0,0,188958161,1703.17,2298.5,3.30516,0.6357,637.827,1.34954,119.928,2.67027,0,contention,0,5805230,0,0,0,0,0
31,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,131999,0,0,119.936,0,0,0,0,0,189289889,1700.27,2298.47,3.30397,0.63375,636.572,1.35183,119.936,2.67098,0,contention,0,5800046,0,0,0,0,0
32,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133018,0,0,119.927,0,0,0,0,0,188642609,1707.01,2296.88,3.31878,0.637779,638.881,1.34556,119.927,2.67187,0,contention,0,5619657,0,0,0,0,0
33,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,132713,0,0,119.925,0,0,0,0,0,188954456,1703.67,2294.59,3.31003,0.637205,638.342,1.34685,119.925,2.6689,0,contention,0,5449482,0,0,0,0,0
34,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133089,0,0,119.912,0,0,0,0,0,188539649,1704.49,2299.86,3.31483,0.642518,639.65,1.34929,119.912,2.66473,0,contention,0,5899847,0,0,0,0,0
35,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,132560,0,0,119.909,0,0,0,0,0,188764567,1705.08,2297.69,3.31275,0.641376,639.092,1.34756,119.909,2.66797,0,contention,0,5738462,0,0,0,0,0
36,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134276,0,0,119.917,0,0,0,0,0,188986371,1707.45,2292.59,3.30653,0.633058,638.298,1.3427,119.917,2.67501,0,contention,0,5274007,0,0,0,0,0
37,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133222,0,0,119.92,0,0,0,0,0,188869589,1705.06,2291.49,3.30453,0.633099,638.675,1.34393,119.92,2.66969,0,contention,0,5172850,0,0,0,0,0
38,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133313,0,0,119.924,0,0,0,0,0,189145850,1703.55,2290.46,3.30254,0.629323,637.404,1.34453,119.924,2.67263,0,contention,0,5127824,0,0,0,0,0
39,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133529,0,0,119.944,0,0,0,0,0,188212590,1712.45,2296.57,3.31317,0.637496,640.048,1.3411,119.944,2.6755,0,contention,0,5568895,0,0,0,0,0
40,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133249,0,0,119.934,0,0,0,0,0,187730626,1714.13,2297.83,3.31528,0.644128,641.687,1.34053,119.934,2.67128,0,contention,0,5687073,0,0,0,0,0
41,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,131973,0,0,119.935,0,0,0,0,0,187983761,1708.99,2295.71,3.30332,0.63534,640.789,1.34331,119.935,2.66702,0,contention,0,5501337,0,0,0,0,0
42,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133554,0,0,119.931,0,0,0,0,0,187317773,1715.79,2299.8,3.32032,0.645957,643.028,1.34037,119.931,2.6683,0,contention,0,5832477,0,0,0,0,0
43,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133009,0,0,119.932,0,0,0,0,0,186653428,1723.25,2301.64,3.33403,0.650944,645.346,1.33564,119.932,2.67027,0,contention,0,5946799,0,0,0,0,0
44,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,132354,0,0,119.926,0,0,0,0,0,187124251,1717.85,2298.58,3.32824,0.644731,643.691,1.33806,119.926,2.66875,0,contention,0,5691131,0,0,0,0,0
45,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,132243,0,0,119.929,0,0,0,0,0,188287459,1702.1,2293.75,3.32316,0.648667,639.734,1.3476,119.929,2.66063,0,contention,0,5292076,0,0,0,0,0
46,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133200,0,0,119.927,0,0,0,0,0,187706046,1709.97,2297.36,3.3157,0.642698,641.694,1.34351,119.927,2.66477,0,contention,0,5600734,0,0,0,0,0
47,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133094,0,0,119.936,0,0,0,0,0,187796596,1709.31,2299.21,3.31634,0.644527,641.382,1.34511,119.936,2.66504,0,contention,0,5783111,0,0,0,0,0
48,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,132254,0,0,119.932,0,0,0,0,0,187457085,1713.99,2300.41,3.32566,0.647454,642.575,1.34214,119.932,2.66738,0,contention,0,5836004,0,0,0,0,0
49,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133552,0,0,119.932,0,0,0,0,0,186361677,1727.46,2300.67,3.34266,0.652667,646.343,1.33182,119.932,2.67267,0,contention,0,5858826,0,0,0,0,0
50,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133359,0,0,119.936,0,0,0,0,0,187730003,1712.67,2298.8,3.31189,0.643011,641.648,1.34223,119.936,2.66918,0,contention,0,5770904,0,0,0,0,0
51,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,131168,0,0,119.93,0,0,0,0,0,188544917,1702.94,2298.26,3.30651,0.637365,638.91,1.34958,119.93,2.66538,0,contention,0,5805728,0,0,0,0,0
52,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133452,0,0,119.926,0,0,0,0,0,187463869,1713.84,2301.08,3.32143,0.642535,642.543,1.34265,119.926,2.66728,0,contention,0,5992363,0,0,0,0,0
53,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133509,0,0,119.921,0,0,0,0,0,188250219,1707.46,2296.64,3.3135,0.642115,639.808,1.34506,119.921,2.6687,0,contention,0,5555969,0,0,0,0,0
54,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133553,0,0,119.931,0,0,0,0,0,187430751,1722.18,2296.6,3.32811,0.645644,642.626,1.33354,119.931,2.67992,0,contention,0,5562471,0,0,0,0,0
55,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133455,0,0,119.932,0,0,0,0,0,187921236,1718.18,2297.14,3.32264,0.6475,640.905,1.33696,119.932,2.68086,0,contention,0,5651923,0,0,0,0,0
56,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,132296,0,0,119.927,0,0,0,0,0,188304534,1705.67,2298.33,3.3264,0.649086,639.531,1.34747,119.927,2.66706,0,contention,0,5771670,0,0,0,0,0
57,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,134025,0,0,119.932,0,0,0,0,0,187774838,1716.67,2301.26,3.33703,0.65145,641.348,1.34053,119.932,2.67667,0,contention,0,5967033,0,0,0,0,0
58,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133906,0,0,119.928,0,0,0,0,0,187907208,1715.55,2300.6,3.35241,0.65619,640.896,1.34103,119.928,2.6768,0,contention,0,5939070,0,0,0,0,0
59,120,1,10,1,6,10,1,0,60,0,0,0,0,0,1,100,2,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,133285,0,0,119.933,0,0,0,0,0,189329398,1698.38,2305.92,3.31251,0.648416,636.261,1.35772,119.933,2.66931,0,contention,0,6474052,0,0,0,0,0
0,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78215,100,0,0,0,0,0,0,0,0,81.6216,0,18446744073709551545,0,2180105,0,0,2.02474,0,0,0,116795,0,239,1242.16,1236.51,42.3891,6.97071,2769.92,0.995446,2.02474,0.448448,0,contention,0,113,0,0,0,0,0
1,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78355,100,0,0,0,0,0,0,0,0,81.6071,0,18446744073709551545,0,159917,0,0,118.586,0,0,0,92,0,141872757,1523.61,2311.95,1.99205,0.63412,841.514,1.51742,118.586,1.81055,0,contention,0,7090626,0,0,92,0,0
2,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78453,100,0,0,0,0,0,0,0,0,81.597,0,18446744073709551545,0,161449,0,0,121.305,0,0,0,64,0,164200046,1433.29,2283.57,1.6687,0.548436,743.131,1.59323,121.305,1.92872,0,contention,0,6431427,0,0,64,0,0
3,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78522,100,0,0,0,0,0,0,0,0,81.5899,0,18446744073709551545,0,137990,0,0,119.918,0,0,0,45,0,217147920,1519.73,2320.27,1.4855,0.572518,555.258,1.52676,119.918,2.73698,0,contention,0,11835117,0,0,45,0,0
4,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78542,100,0,0,0,0,0,0,0,0,81.5879,0,18446744073709551545,0,133860,0,0,119.921,0,0,0,13,0,223677399,1514.01,2320.69,1.46716,0.568372,539.029,1.53281,119.921,2.80877,0,contention,0,12293210,0,0,13,0,0
5,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78552,100,0,0,0,0,0,0,0,0,81.5868,0,18446744073709551545,0,133402,0,0,119.922,0,0,0,7,0,225327502,1496.36,2321.43,1.39352,0.566982,535.137,1.55138,119.922,2.79622,0,contention,0,12175505,0,0,7,0,0
6,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.7856,100,0,0,0,0,0,0,0,0,81.586,0,18446744073709551545,0,135368,0,0,119.928,0,0,0,5,0,227867212,1484.51,2301.72,1.36212,0.573166,529.241,1.55048,119.928,2.80499,0,contention,0,12261300,0,0,5,0,0
7,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78569,100,0,0,0,0,0,0,0,0,81.5851,0,18446744073709551545,0,134584,0,0,119.889,0,0,0,6,0,229296333,1469.51,2295.99,1.34979,0.562788,525.74,1.56241,119.889,2.79513,0,contention,0,12353553,0,0,6,0,0
8,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78572,100,0,0,0,0,0,0,0,0,81.5847,0,18446744073709551545,0,134050,0,0,119.919,0,0,0,2,0,231289546,1452.89,2295.48,1.32991,0.560966,521.498,1.57995,119.919,2.78599,0,contention,0,12374692,0,0,2,0,0
9,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78574,100,0,0,0,0,0,0,0,0,81.5846,0,18446744073709551545,0,133138,0,0,119.923,0,0,0,1,0,229113903,1467.19,2320.16,1.33682,0.581983,526.45,1.58136,119.923,2.78695,0,contention,0,12776218,0,0,1,0,0
10,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78575,100,0,0,0,0,0,0,0,0,81.5844,0,18446744073709551545,0,133080,0,0,119.922,0,0,0,1,0,233158883,1438.53,2294.28,1.28936,0.552825,517.356,1.59488,119.922,2.78054,0,contention,0,11902755,0,0,1,0,0
11,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78575,100,0,0,0,0,0,0,0,0,81.5844,0,18446744073709551545,0,132950,0,0,119.918,0,0,0,0,0,234479787,1429.61,2291.59,1.26676,0.573529,514.453,1.60295,119.918,2.77889,0,contention,0,12210004,0,0,0,0,0
12,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78577,100,0,0,0,0,0,0,0,0,81.5843,0,18446744073709551545,0,132945,0,0,119.929,0,0,0,1,0,234143731,1431.91,2296.9,1.25957,0.575589,515.209,1.60409,119.929,2.77927,0,contention,0,12284804,0,0,1,0,0
13,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78577,100,0,0,0,0,0,0,0,0,81.5843,0,18446744073709551545,0,132477,0,0,119.929,0,0,0,0,0,233360135,1434.27,2320.87,1.25468,0.581605,516.876,1.61815,119.929,2.77488,0,contention,0,12218823,0,0,0,0,0
14,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78577,100,0,0,0,0,0,0,0,0,81.5843,0,18446744073709551545,0,132250,0,0,119.925,0,0,0,0,0,235381811,1419.39,2316.35,1.21969,0.567142,512.429,1.63194,119.925,2.76992,0,contention,0,11812316,0,0,0,0,0
15,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78577,100,0,0,0,0,0,0,0,0,81.5843,0,18446744073709551545,0,132577,0,0,119.924,0,0,0,0,0,236365532,1412.73,2311.59,1.20708,0.558738,510.356,1.63626,119.924,2.76813,0,contention,0,11359837,0,0,0,0,0
16,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78578,100,0,0,0,0,0,0,0,0,81.5841,0,18446744073709551545,0,132280,0,0,119.924,0,0,0,1,0,238266564,1400.49,2304.55,1.19352,0.55085,506.317,1.64553,119.924,2.76603,0,contention,0,11212953,0,0,1,0,0
17,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78578,100,0,0,0,0,0,0,0,0,81.5841,0,18446744073709551545,0,131713,0,0,119.922,0,0,0,0,0,243980941,1361.57,2281.68,1.11913,0.527697,494.395,1.67577,119.922,2.754,0,contention,0,10468120,0,0,0,0,0
18,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78578,100,0,0,0,0,0,0,0,0,81.5841,0,18446744073709551545,0,131350,0,0,119.924,0,0,0,0,0,246076885,1347.09,2277.29,1.09818,0.515319,490.24,1.69053,119.924,2.74781,0,contention,0,10003410,0,0,0,0,0
19,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78578,100,0,0,0,0,0,0,0,0,81.5841,0,18446744073709551545,0,131378,0,0,119.929,0,0,0,0,0,245713686,1349.35,2277.29,1.10059,0.513593,490.923,1.68769,119.929,2.7486,0,contention,0,9971039,0,0,0,0,0
20,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78578,100,0,0,0,0,0,0,0,0,81.5841,0,18446744073709551545,0,131393,0,0,119.927,0,0,0,0,0,245060319,1353.5,2276.46,1.10382,0.51956,492.186,1.68191,119.927,2.74998,0,contention,0,9933386,0,0,0,0,0
21,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78578,100,0,0,0,0,0,0,0,0,81.5841,0,18446744073709551545,0,131726,0,0,119.93,0,0,0,0,0,244545441,1358.91,2278.26,1.1104,0.527251,493.461,1.67653,119.93,2.75384,0,contention,0,10186148,0,0,0,0,0
22,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78578,100,0,0,0,0,0,0,0,0,81.5841,0,18446744073709551545,0,131709,0,0,119.929,0,0,0,0,0,244444447,1358.77,2280.74,1.1164,0.525496,493.436,1.67853,119.929,2.75369,0,contention,0,10335259,0,0,0,0,0
23,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78578,100,0,0,0,0,0,0,0,0,81.5841,0,18446744073709551545,0,132050,0,0,119.925,0,0,0,0,0,243365988,1367.1,2280.02,1.12301,0.536521,495.603,1.66778,119.925,2.75846,0,contention,0,10276801,0,0,0,0,0
24,120,1,10,1,6,10,1,0,60,0,1,1,0,0,1,100,3,1.78578,100,0,0,0,0,0,0,0,0,81.5841,0,18446744073709551545,0,131915,0,0,119.929,0,0,0,0,0,244290567,1361.48,2276.07,1.10979,0.530988,493.78,1.67177,119.929,2.75725,0,contention,0,9915325,0,0,0,0,0
