t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_cm_split,c_backoff_strategy,c_cm_update_tracker_pct,c_restarts_threshold,tpcc_warehouse_count,tpcc_warehouse_affinity,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
13,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,39.311,100,0,0,0,0,0,0,0,0,79.7303,0,0,3172347,0,59.931,0,0,0,178495,0,2633733,65807,69971.1,803.411,356.54,22804,1.06328,59.931,2.88577,10,stock,0,954,0,2787,0,0,0
13,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,39.311,100,0,0,0,0,0,0,0,0,79.7303,0,0,3172347,0,59.931,0,0,0,178495,0,2633733,65807,69971.1,803.411,356.54,22804,1.06328,59.931,2.88577,9,item,0,0,0,0,0,0,0
13,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,39.311,100,0,0,0,0,0,0,0,0,79.7303,0,0,3172347,0,59.931,0,0,0,178495,0,2633733,65807,69971.1,803.411,356.54,22804,1.06328,59.931,2.88577,8,orderline,0,50012,65424,200,2,0,0
13,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,39.311,100,0,0,0,0,0,0,0,0,79.7303,0,0,3172347,0,59.931,0,0,0,178495,0,2633733,65807,69971.1,803.411,356.54,22804,1.06328,59.931,2.88577,7,order_wdc,0,0,64,3,0,0,0
13,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,39.311,100,0,0,0,0,0,0,0,0,79.7303,0,0,3172347,0,59.931,0,0,0,178495,0,2633733,65807,69971.1,803.411,356.54,22804,1.06328,59.931,2.88577,6,order,0,282,200,560,0,0,0
13,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,39.311,100,0,0,0,0,0,0,0,0,79.7303,0,0,3172347,0,59.931,0,0,0,178495,0,2633733,65807,69971.1,803.411,356.54,22804,1.06328,59.931,2.88577,5,neworder,0,0,1898,508,0,0,0
13,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,39.311,100,0,0,0,0,0,0,0,0,79.7303,0,0,3172347,0,59.931,0,0,0,178495,0,2633733,65807,69971.1,803.411,356.54,22804,1.06328,59.931,2.88577,1,district,0,21463,0,19433,1,0,0
13,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,39.311,100,0,0,0,0,0,0,0,0,79.7303,0,0,3172347,0,59.931,0,0,0,178495,0,2633733,65807,69971.1,803.411,356.54,22804,1.06328,59.931,2.88577,0,warehouse,0,10012,0,34400,0,0,0
13,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,39.311,100,0,0,0,0,0,0,0,0,79.7303,0,0,3172347,0,59.931,0,0,0,178495,0,2633733,65807,69971.1,803.411,356.54,22804,1.06328,59.931,2.88577,2,customer,0,99,0,52,0,0,0
13,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,39.311,100,0,0,0,0,0,0,0,0,79.7303,0,0,3172347,0,59.931,0,0,0,178495,0,2633733,65807,69971.1,803.411,356.54,22804,1.06328,59.931,2.88577,3,customerwdl,0,0,0,0,0,0,0
13,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,39.311,100,0,0,0,0,0,0,0,0,79.7303,0,0,3172347,0,59.931,0,0,0,178495,0,2633733,65807,69971.1,803.411,356.54,22804,1.06328,59.931,2.88577,4,history,0,0,1,0,0,0,0
14,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,41.9798,100,0,0,0,0,0,0,0,0,78.3543,0,0,3166361,0,59.9303,0,0,0,178260,0,2626404,65952.8,70201.9,804.846,356.747,22867.9,1.06443,59.9303,2.88408,10,stock,0,941,0,2634,0,0,0
14,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,41.9798,100,0,0,0,0,0,0,0,0,78.3543,0,0,3166361,0,59.9303,0,0,0,178260,0,2626404,65952.8,70201.9,804.846,356.747,22867.9,1.06443,59.9303,2.88408,9,item,0,0,0,0,0,0,0
14,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,41.9798,100,0,0,0,0,0,0,0,0,78.3543,0,0,3166361,0,59.9303,0,0,0,178260,0,2626404,65952.8,70201.9,804.846,356.747,22867.9,1.06443,59.9303,2.88408,8,orderline,0,46986,64488,194,3,0,0
14,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,41.9798,100,0,0,0,0,0,0,0,0,78.3543,0,0,3166361,0,59.9303,0,0,0,178260,0,2626404,65952.8,70201.9,804.846,356.747,22867.9,1.06443,59.9303,2.88408,7,order_wdc,0,0,42,3,0,0,0
14,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,41.9798,100,0,0,0,0,0,0,0,0,78.3543,0,0,3166361,0,59.9303,0,0,0,178260,0,2626404,65952.8,70201.9,804.846,356.747,22867.9,1.06443,59.9303,2.88408,6,order,0,295,174,512,0,0,0
14,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,41.9798,100,0,0,0,0,0,0,0,0,78.3543,0,0,3166361,0,59.9303,0,0,0,178260,0,2626404,65952.8,70201.9,804.846,356.747,22867.9,1.06443,59.9303,2.88408,5,neworder,0,0,1718,450,0,0,0
14,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,41.9798,100,0,0,0,0,0,0,0,0,78.3543,0,0,3166361,0,59.9303,0,0,0,178260,0,2626404,65952.8,70201.9,804.846,356.747,22867.9,1.06443,59.9303,2.88408,1,district,0,21263,0,19490,2,0,0
14,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,41.9798,100,0,0,0,0,0,0,0,0,78.3543,0,0,3166361,0,59.9303,0,0,0,178260,0,2626404,65952.8,70201.9,804.846,356.747,22867.9,1.06443,59.9303,2.88408,0,warehouse,0,9829,0,34054,0,0,0
14,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,41.9798,100,0,0,0,0,0,0,0,0,78.3543,0,0,3166361,0,59.9303,0,0,0,178260,0,2626404,65952.8,70201.9,804.846,356.747,22867.9,1.06443,59.9303,2.88408,2,customer,0,80,0,52,0,0,0
14,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,41.9798,100,0,0,0,0,0,0,0,0,78.3543,0,0,3166361,0,59.9303,0,0,0,178260,0,2626404,65952.8,70201.9,804.846,356.747,22867.9,1.06443,59.9303,2.88408,3,customerwdl,0,0,0,0,0,0,0
14,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,41.9798,100,0,0,0,0,0,0,0,0,78.3543,0,0,3166361,0,59.9303,0,0,0,178260,0,2626404,65952.8,70201.9,804.846,356.747,22867.9,1.06443,59.9303,2.88408,4,history,0,0,0,0,0,0,0
15,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,44.6415,100,0,0,0,0,0,0,0,0,76.9819,0,0,3167066,0,59.9301,0,0,0,177808,0,2624626,65960.8,70232.4,804.988,356.516,22885.3,1.06476,59.9301,2.88223,10,stock,0,929,0,2662,0,0,0
15,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,44.6415,100,0,0,0,0,0,0,0,0,76.9819,0,0,3167066,0,59.9301,0,0,0,177808,0,2624626,65960.8,70232.4,804.988,356.516,22885.3,1.06476,59.9301,2.88223,9,item,0,0,0,0,0,0,0
15,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,44.6415,100,0,0,0,0,0,0,0,0,76.9819,0,0,3167066,0,59.9301,0,0,0,177808,0,2624626,65960.8,70232.4,804.988,356.516,22885.3,1.06476,59.9301,2.88223,8,orderline,0,48935,64153,225,2,0,0
15,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,44.6415,100,0,0,0,0,0,0,0,0,76.9819,0,0,3167066,0,59.9301,0,0,0,177808,0,2624626,65960.8,70232.4,804.988,356.516,22885.3,1.06476,59.9301,2.88223,7,order_wdc,0,0,44,5,0,0,0
15,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,44.6415,100,0,0,0,0,0,0,0,0,76.9819,0,0,3167066,0,59.9301,0,0,0,177808,0,2624626,65960.8,70232.4,804.988,356.516,22885.3,1.06476,59.9301,2.88223,6,order,0,280,183,548,0,0,0
15,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,44.6415,100,0,0,0,0,0,0,0,0,76.9819,0,0,3167066,0,59.9301,0,0,0,177808,0,2624626,65960.8,70232.4,804.988,356.516,22885.3,1.06476,59.9301,2.88223,5,neworder,0,0,1659,452,0,0,0
15,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,44.6415,100,0,0,0,0,0,0,0,0,76.9819,0,0,3167066,0,59.9301,0,0,0,177808,0,2624626,65960.8,70232.4,804.988,356.516,22885.3,1.06476,59.9301,2.88223,1,district,0,21189,0,19200,1,0,0
15,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,44.6415,100,0,0,0,0,0,0,0,0,76.9819,0,0,3167066,0,59.9301,0,0,0,177808,0,2624626,65960.8,70232.4,804.988,356.516,22885.3,1.06476,59.9301,2.88223,0,warehouse,0,9955,0,33928,0,0,0
15,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,44.6415,100,0,0,0,0,0,0,0,0,76.9819,0,0,3167066,0,59.9301,0,0,0,177808,0,2624626,65960.8,70232.4,804.988,356.516,22885.3,1.06476,59.9301,2.88223,2,customer,0,99,0,51,0,0,0
15,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,44.6415,100,0,0,0,0,0,0,0,0,76.9819,0,0,3167066,0,59.9301,0,0,0,177808,0,2624626,65960.8,70232.4,804.988,356.516,22885.3,1.06476,59.9301,2.88223,3,customerwdl,0,0,0,0,0,0,0
15,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,44.6415,100,0,0,0,0,0,0,0,0,76.9819,0,0,3167066,0,59.9301,0,0,0,177808,0,2624626,65960.8,70232.4,804.988,356.516,22885.3,1.06476,59.9301,2.88223,4,history,0,0,0,0,0,0,0
16,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,47.2949,100,0,0,0,0,0,0,0,0,75.6137,0,0,3163752,0,59.9304,0,0,0,177228,0,2615642,66113.8,70255.9,808.234,357.291,22963.8,1.06265,59.9304,2.87904,10,stock,0,959,0,2653,0,0,0
16,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,47.2949,100,0,0,0,0,0,0,0,0,75.6137,0,0,3163752,0,59.9304,0,0,0,177228,0,2615642,66113.8,70255.9,808.234,357.291,22963.8,1.06265,59.9304,2.87904,9,item,0,0,0,0,0,0,0
16,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,47.2949,100,0,0,0,0,0,0,0,0,75.6137,0,0,3163752,0,59.9304,0,0,0,177228,0,2615642,66113.8,70255.9,808.234,357.291,22963.8,1.06265,59.9304,2.87904,8,orderline,0,48359,64837,208,2,0,0
16,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,47.2949,100,0,0,0,0,0,0,0,0,75.6137,0,0,3163752,0,59.9304,0,0,0,177228,0,2615642,66113.8,70255.9,808.234,357.291,22963.8,1.06265,59.9304,2.87904,7,order_wdc,0,0,41,1,0,0,0
16,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,47.2949,100,0,0,0,0,0,0,0,0,75.6137,0,0,3163752,0,59.9304,0,0,0,177228,0,2615642,66113.8,70255.9,808.234,357.291,22963.8,1.06265,59.9304,2.87904,6,order,0,262,164,502,0,0,0
16,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,47.2949,100,0,0,0,0,0,0,0,0,75.6137,0,0,3163752,0,59.9304,0,0,0,177228,0,2615642,66113.8,70255.9,808.234,357.291,22963.8,1.06265,59.9304,2.87904,5,neworder,0,0,1745,402,0,0,0
16,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,47.2949,100,0,0,0,0,0,0,0,0,75.6137,0,0,3163752,0,59.9304,0,0,0,177228,0,2615642,66113.8,70255.9,808.234,357.291,22963.8,1.06265,59.9304,2.87904,1,district,0,20890,0,19162,1,0,0
16,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,47.2949,100,0,0,0,0,0,0,0,0,75.6137,0,0,3163752,0,59.9304,0,0,0,177228,0,2615642,66113.8,70255.9,808.234,357.291,22963.8,1.06265,59.9304,2.87904,0,warehouse,0,9352,0,31951,1,0,0
16,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,47.2949,100,0,0,0,0,0,0,0,0,75.6137,0,0,3163752,0,59.9304,0,0,0,177228,0,2615642,66113.8,70255.9,808.234,357.291,22963.8,1.06265,59.9304,2.87904,2,customer,0,88,0,53,0,0,0
16,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,47.2949,100,0,0,0,0,0,0,0,0,75.6137,0,0,3163752,0,59.9304,0,0,0,177228,0,2615642,66113.8,70255.9,808.234,357.291,22963.8,1.06265,59.9304,2.87904,3,customerwdl,0,0,0,0,0,0,0
16,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,47.2949,100,0,0,0,0,0,0,0,0,75.6137,0,0,3163752,0,59.9304,0,0,0,177228,0,2615642,66113.8,70255.9,808.234,357.291,22963.8,1.06265,59.9304,2.87904,4,history,0,0,2,0,0,0,0
17,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,49.9482,100,0,0,0,0,0,0,0,0,74.2456,0,0,3162052,0,59.9301,0,0,0,177244,0,2614413,66118.7,70403.6,808.887,356.479,22972.7,1.06481,59.9301,2.87814,10,stock,0,936,0,2695,0,0,0
17,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,49.9482,100,0,0,0,0,0,0,0,0,74.2456,0,0,3162052,0,59.9301,0,0,0,177244,0,2614413,66118.7,70403.6,808.887,356.479,22972.7,1.06481,59.9301,2.87814,9,item,0,0,0,0,0,0,0
17,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,49.9482,100,0,0,0,0,0,0,0,0,74.2456,0,0,3162052,0,59.9301,0,0,0,177244,0,2614413,66118.7,70403.6,808.887,356.479,22972.7,1.06481,59.9301,2.87814,8,orderline,0,46161,63824,206,0,0,0
17,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,49.9482,100,0,0,0,0,0,0,0,0,74.2456,0,0,3162052,0,59.9301,0,0,0,177244,0,2614413,66118.7,70403.6,808.887,356.479,22972.7,1.06481,59.9301,2.87814,7,order_wdc,0,0,30,3,0,0,0
17,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,49.9482,100,0,0,0,0,0,0,0,0,74.2456,0,0,3162052,0,59.9301,0,0,0,177244,0,2614413,66118.7,70403.6,808.887,356.479,22972.7,1.06481,59.9301,2.87814,6,order,0,232,215,460,0,0,0
17,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,49.9482,100,0,0,0,0,0,0,0,0,74.2456,0,0,3162052,0,59.9301,0,0,0,177244,0,2614413,66118.7,70403.6,808.887,356.479,22972.7,1.06481,59.9301,2.87814,5,neworder,0,0,1747,369,0,0,0
17,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,49.9482,100,0,0,0,0,0,0,0,0,74.2456,0,0,3162052,0,59.9301,0,0,0,177244,0,2614413,66118.7,70403.6,808.887,356.479,22972.7,1.06481,59.9301,2.87814,1,district,0,19746,0,18404,2,0,0
17,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,49.9482,100,0,0,0,0,0,0,0,0,74.2456,0,0,3162052,0,59.9301,0,0,0,177244,0,2614413,66118.7,70403.6,808.887,356.479,22972.7,1.06481,59.9301,2.87814,0,warehouse,0,8888,0,30788,0,0,0
17,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,49.9482,100,0,0,0,0,0,0,0,0,74.2456,0,0,3162052,0,59.9301,0,0,0,177244,0,2614413,66118.7,70403.6,808.887,356.479,22972.7,1.06481,59.9301,2.87814,2,customer,0,78,0,41,0,0,0
17,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,49.9482,100,0,0,0,0,0,0,0,0,74.2456,0,0,3162052,0,59.9301,0,0,0,177244,0,2614413,66118.7,70403.6,808.887,356.479,22972.7,1.06481,59.9301,2.87814,3,customerwdl,0,0,0,0,0,0,0
17,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,49.9482,100,0,0,0,0,0,0,0,0,74.2456,0,0,3162052,0,59.9301,0,0,0,177244,0,2614413,66118.7,70403.6,808.887,356.479,22972.7,1.06481,59.9301,2.87814,4,history,0,0,1,0,0,0,0
18,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,52.599,100,0,0,0,0,0,0,0,0,72.8788,0,0,3160965,0,59.9304,0,0,0,177063,0,2611117,66161.5,70431,809.612,355.935,23001.9,1.06453,59.9304,2.87635,10,stock,0,921,0,2721,1,0,0
18,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,52.599,100,0,0,0,0,0,0,0,0,72.8788,0,0,3160965,0,59.9304,0,0,0,177063,0,2611117,66161.5,70431,809.612,355.935,23001.9,1.06453,59.9304,2.87635,9,item,0,0,0,0,0,0,0
18,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,52.599,100,0,0,0,0,0,0,0,0,72.8788,0,0,3160965,0,59.9304,0,0,0,177063,0,2611117,66161.5,70431,809.612,355.935,23001.9,1.06453,59.9304,2.87635,8,orderline,0,46008,64179,174,1,0,0
18,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,52.599,100,0,0,0,0,0,0,0,0,72.8788,0,0,3160965,0,59.9304,0,0,0,177063,0,2611117,66161.5,70431,809.612,355.935,23001.9,1.06453,59.9304,2.87635,7,order_wdc,0,0,56,2,0,0,0
18,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,52.599,100,0,0,0,0,0,0,0,0,72.8788,0,0,3160965,0,59.9304,0,0,0,177063,0,2611117,66161.5,70431,809.612,355.935,23001.9,1.06453,59.9304,2.87635,6,order,0,248,203,460,0,0,0
18,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,52.599,100,0,0,0,0,0,0,0,0,72.8788,0,0,3160965,0,59.9304,0,0,0,177063,0,2611117,66161.5,70431,809.612,355.935,23001.9,1.06453,59.9304,2.87635,5,neworder,0,0,1773,387,0,0,0
18,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,52.599,100,0,0,0,0,0,0,0,0,72.8788,0,0,3160965,0,59.9304,0,0,0,177063,0,2611117,66161.5,70431,809.612,355.935,23001.9,1.06453,59.9304,2.87635,1,district,0,18054,0,16633,1,0,0
18,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,52.599,100,0,0,0,0,0,0,0,0,72.8788,0,0,3160965,0,59.9304,0,0,0,177063,0,2611117,66161.5,70431,809.612,355.935,23001.9,1.06453,59.9304,2.87635,0,warehouse,0,8733,0,30545,0,0,0
18,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,52.599,100,0,0,0,0,0,0,0,0,72.8788,0,0,3160965,0,59.9304,0,0,0,177063,0,2611117,66161.5,70431,809.612,355.935,23001.9,1.06453,59.9304,2.87635,2,customer,0,84,0,62,0,0,0
18,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,52.599,100,0,0,0,0,0,0,0,0,72.8788,0,0,3160965,0,59.9304,0,0,0,177063,0,2611117,66161.5,70431,809.612,355.935,23001.9,1.06453,59.9304,2.87635,3,customerwdl,0,0,0,0,0,0,0
18,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,52.599,100,0,0,0,0,0,0,0,0,72.8788,0,0,3160965,0,59.9304,0,0,0,177063,0,2611117,66161.5,70431,809.612,355.935,23001.9,1.06453,59.9304,2.87635,4,history,0,0,4,0,0,0,0
19,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,55.2452,100,0,0,0,0,0,0,0,0,71.5143,0,0,3157880,0,59.93,0,0,0,176760,0,2607035,66218.1,70528.7,810.051,355.834,23039,1.0651,59.93,2.87418,10,stock,0,937,0,2696,0,0,0
19,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,55.2452,100,0,0,0,0,0,0,0,0,71.5143,0,0,3157880,0,59.93,0,0,0,176760,0,2607035,66218.1,70528.7,810.051,355.834,23039,1.0651,59.93,2.87418,9,item,0,0,0,0,0,0,0
19,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,55.2452,100,0,0,0,0,0,0,0,0,71.5143,0,0,3157880,0,59.93,0,0,0,176760,0,2607035,66218.1,70528.7,810.051,355.834,23039,1.0651,59.93,2.87418,8,orderline,0,48919,64416,204,1,0,0
19,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,55.2452,100,0,0,0,0,0,0,0,0,71.5143,0,0,3157880,0,59.93,0,0,0,176760,0,2607035,66218.1,70528.7,810.051,355.834,23039,1.0651,59.93,2.87418,7,order_wdc,0,0,34,3,0,0,0
19,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,55.2452,100,0,0,0,0,0,0,0,0,71.5143,0,0,3157880,0,59.93,0,0,0,176760,0,2607035,66218.1,70528.7,810.051,355.834,23039,1.0651,59.93,2.87418,6,order,0,278,166,459,0,0,0
19,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,55.2452,100,0,0,0,0,0,0,0,0,71.5143,0,0,3157880,0,59.93,0,0,0,176760,0,2607035,66218.1,70528.7,810.051,355.834,23039,1.0651,59.93,2.87418,5,neworder,0,0,1777,405,0,0,0
19,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,55.2452,100,0,0,0,0,0,0,0,0,71.5143,0,0,3157880,0,59.93,0,0,0,176760,0,2607035,66218.1,70528.7,810.051,355.834,23039,1.0651,59.93,2.87418,1,district,0,17086,0,15501,1,0,0
19,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,55.2452,100,0,0,0,0,0,0,0,0,71.5143,0,0,3157880,0,59.93,0,0,0,176760,0,2607035,66218.1,70528.7,810.051,355.834,23039,1.0651,59.93,2.87418,0,warehouse,0,8258,0,28711,2,0,0
19,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,55.2452,100,0,0,0,0,0,0,0,0,71.5143,0,0,3157880,0,59.93,0,0,0,176760,0,2607035,66218.1,70528.7,810.051,355.834,23039,1.0651,59.93,2.87418,2,customer,0,72,0,54,0,0,0
19,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,55.2452,100,0,0,0,0,0,0,0,0,71.5143,0,0,3157880,0,59.93,0,0,0,176760,0,2607035,66218.1,70528.7,810.051,355.834,23039,1.0651,59.93,2.87418,3,customerwdl,0,0,0,0,0,0,0
19,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,55.2452,100,0,0,0,0,0,0,0,0,71.5143,0,0,3157880,0,59.93,0,0,0,176760,0,2607035,66218.1,70528.7,810.051,355.834,23039,1.0651,59.93,2.87418,4,history,0,0,1,0,0,0,0
20,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,57.882,100,0,0,0,0,0,0,0,0,70.1547,0,0,3154129,0,59.9301,0,0,0,176167,0,2600118,66366.2,70742.1,812.017,356.213,23100.5,1.06594,59.9301,2.87294,10,stock,0,965,0,2640,0,0,0
20,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,57.882,100,0,0,0,0,0,0,0,0,70.1547,0,0,3154129,0,59.9301,0,0,0,176167,0,2600118,66366.2,70742.1,812.017,356.213,23100.5,1.06594,59.9301,2.87294,9,item,0,0,0,0,0,0,0
20,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,57.882,100,0,0,0,0,0,0,0,0,70.1547,0,0,3154129,0,59.9301,0,0,0,176167,0,2600118,66366.2,70742.1,812.017,356.213,23100.5,1.06594,59.9301,2.87294,8,orderline,0,47319,64165,215,8,0,0
20,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,57.882,100,0,0,0,0,0,0,0,0,70.1547,0,0,3154129,0,59.9301,0,0,0,176167,0,2600118,66366.2,70742.1,812.017,356.213,23100.5,1.06594,59.9301,2.87294,7,order_wdc,0,0,53,3,0,0,0
20,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,57.882,100,0,0,0,0,0,0,0,0,70.1547,0,0,3154129,0,59.9301,0,0,0,176167,0,2600118,66366.2,70742.1,812.017,356.213,23100.5,1.06594,59.9301,2.87294,6,order,0,262,174,497,0,0,0
20,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,57.882,100,0,0,0,0,0,0,0,0,70.1547,0,0,3154129,0,59.9301,0,0,0,176167,0,2600118,66366.2,70742.1,812.017,356.213,23100.5,1.06594,59.9301,2.87294,5,neworder,0,0,1719,401,0,0,0
20,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,57.882,100,0,0,0,0,0,0,0,0,70.1547,0,0,3154129,0,59.9301,0,0,0,176167,0,2600118,66366.2,70742.1,812.017,356.213,23100.5,1.06594,59.9301,2.87294,1,district,0,16744,0,15236,1,0,0
20,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,57.882,100,0,0,0,0,0,0,0,0,70.1547,0,0,3154129,0,59.9301,0,0,0,176167,0,2600118,66366.2,70742.1,812.017,356.213,23100.5,1.06594,59.9301,2.87294,0,warehouse,0,7392,0,26006,0,0,0
20,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,57.882,100,0,0,0,0,0,0,0,0,70.1547,0,0,3154129,0,59.9301,0,0,0,176167,0,2600118,66366.2,70742.1,812.017,356.213,23100.5,1.06594,59.9301,2.87294,2,customer,0,85,0,55,0,0,0
20,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,57.882,100,0,0,0,0,0,0,0,0,70.1547,0,0,3154129,0,59.9301,0,0,0,176167,0,2600118,66366.2,70742.1,812.017,356.213,23100.5,1.06594,59.9301,2.87294,3,customerwdl,0,0,0,0,0,0,0
20,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,57.882,100,0,0,0,0,0,0,0,0,70.1547,0,0,3154129,0,59.9301,0,0,0,176167,0,2600118,66366.2,70742.1,812.017,356.213,23100.5,1.06594,59.9301,2.87294,4,history,0,0,2,0,0,0,0
21,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,60.507,100,0,0,0,0,0,0,0,0,68.8012,0,0,3154176,0,59.9298,0,0,0,175361,0,2588160,66604.6,70953.5,813.271,357.323,23205.7,1.06529,59.9298,2.87018,10,stock,0,897,0,2616,0,0,0
21,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,60.507,100,0,0,0,0,0,0,0,0,68.8012,0,0,3154176,0,59.9298,0,0,0,175361,0,2588160,66604.6,70953.5,813.271,357.323,23205.7,1.06529,59.9298,2.87018,9,item,0,0,0,0,0,0,0
21,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,60.507,100,0,0,0,0,0,0,0,0,68.8012,0,0,3154176,0,59.9298,0,0,0,175361,0,2588160,66604.6,70953.5,813.271,357.323,23205.7,1.06529,59.9298,2.87018,8,orderline,0,47748,63607,197,5,0,0
21,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,60.507,100,0,0,0,0,0,0,0,0,68.8012,0,0,3154176,0,59.9298,0,0,0,175361,0,2588160,66604.6,70953.5,813.271,357.323,23205.7,1.06529,59.9298,2.87018,7,order_wdc,0,0,27,1,0,0,0
21,60,1,20,4,6,200,0,0,0,1,0,1,100,30,0,60.507,100,0,0,0,0,0,0,0,0,68.8012,0,0,3154176,0,59.9298,0,0,0,175361,0,2588160,66604.6,70953.5,813.271,357.323,23205.7,1.06529,59.9298,2.87018,6,order,0,318,196,470,0,0,0
