t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_cm_split,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
55,120,1,1,4,6,103,50,0.8,0,0,0,1,5000,0.1,53.0342,100,0,0,0,0,0,0,0,0,46.9014,0,0,2786363,0,119.926,0,0,0,0,0,5115370,79218.1,10376.3,34.5519,16.3133,23759.1,0.130984,119.926,3.33422,0,latest,0,14267567,0,0,0,0,0
56,120,1,1,4,6,103,50,0.8,0,0,0,1,5000,0.1,53.0342,100,0,0,0,0,0,0,0,0,46.9014,0,0,2767666,0,119.924,0,0,0,0,0,5019826,80314.3,10502.6,34.6705,16.5357,24032.3,0.130769,119.924,3.34193,0,latest,0,14162562,0,0,0,0,0
57,120,1,1,4,6,103,50,0.8,0,0,0,1,5000,0.1,53.0342,100,0,0,0,0,0,0,0,0,46.9014,0,0,2765716,0,119.926,0,0,0,0,0,5010222,80468,10509,34.6298,16.5535,24076.2,0.130598,119.926,3.34223,0,latest,0,14134634,0,0,0,0,0
58,120,1,1,4,6,103,50,0.8,0,0,0,1,5000,0.1,53.0342,100,0,0,0,0,0,0,0,0,46.9014,0,0,2818943,0,119.925,0,0,0,0,0,5010754,80460.6,10516.4,34.6462,16.5582,24073.5,0.130703,119.925,3.34229,0,latest,0,14154107,0,0,0,0,0
59,120,1,1,4,6,103,50,0.8,0,0,0,1,5000,0.1,53.0342,100,0,0,0,0,0,0,0,0,46.9014,0,0,2779565,0,119.925,0,0,0,0,0,5006512,80527.6,10516.7,34.6338,16.5566,24094.4,0.130598,119.925,3.34217,0,latest,0,14146893,0,0,0,0,0
0,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2534353,0,2.37047,0,0,0,3475788,0,284,2096.27,1184.29,63.4859,10.0563,3207.03,0.56495,2.37047,0.653648,0,latest,0,1,631014,0,0,0,0
1,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2733659,0,119.517,0,0,0,0,0,6690510,57782.4,8356.18,29.1647,13.697,17974.5,0.144615,119.517,3.21468,0,latest,0,13764645,0,0,0,0,0
2,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2761149,0,119.923,0,0,0,0,0,6816019,59376.9,8430.92,29.0363,13.676,17703.5,0.14199,119.923,3.35397,0,latest,0,14255079,0,0,0,0,0
3,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2932626,0,119.927,0,0,0,0,0,6812356,59194.4,8410.56,29.026,13.7443,17707.6,0.142084,119.927,3.34289,0,latest,0,14171988,0,0,0,0,0
4,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2911936,0,119.923,0,0,0,0,0,6792019,59378.8,8430.98,29.0986,13.7586,17766.1,0.141986,119.923,3.34225,0,latest,0,14181210,0,0,0,0,0
5,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2910341,0,119.929,0,0,0,0,0,6701104,60176.1,8507.42,29.2451,13.8372,18000.8,0.141375,119.929,3.34296,0,latest,0,14149106,0,0,0,0,0
6,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2928902,0,119.923,0,0,0,0,0,5136231,78537.4,10320.7,32.7057,15.8682,23489.8,0.131411,119.923,3.34347,0,latest,0,14095052,0,0,0,0,0
7,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2924912,0,119.922,0,0,0,0,0,5104936,79004.7,10375.6,32.9494,15.9735,23628.2,0.131328,119.922,3.34367,0,latest,0,14021252,0,0,0,0,0
8,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,3216794,0,119.921,0,0,0,0,0,5173583,77952.9,10277.6,32.7171,15.9024,23328.7,0.131844,119.921,3.34151,0,latest,0,14050933,0,0,0,0,0
9,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,3151941,0,119.925,0,0,0,0,0,5151511,78303.4,10310,32.748,15.9319,23430.1,0.131668,119.925,3.342,0,latest,0,14035279,0,0,0,0,0
10,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,3132718,0,119.928,0,0,0,0,0,5249363,76833.3,10155.7,32.5126,15.7947,22979.1,0.132178,119.928,3.34362,0,latest,0,14045422,0,0,0,0,0
11,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,3159415,0,119.922,0,0,0,0,0,6020183,66985.7,9078.18,30.5174,14.6942,20048.4,0.135524,119.922,3.3412,0,latest,0,14211555,0,0,0,0,0
12,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,3155255,0,119.924,0,0,0,0,0,5958357,67678.4,9161.74,30.736,14.8171,20250.3,0.135372,119.924,3.3421,0,latest,0,14071656,0,0,0,0,0
13,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,3146633,0,119.923,0,0,0,0,0,5937890,67902.5,9185.32,30.8185,14.8236,20312.4,0.135272,119.923,3.3429,0,latest,0,14083282,0,0,0,0,0
14,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,3059232,0,119.925,0,0,0,0,0,5962604,67629.1,9161.42,30.804,14.8075,20235.9,0.135466,119.925,3.34204,0,latest,0,14103600,0,0,0,0,0
15,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2911465,0,119.923,0,0,0,0,0,5868835,68708.2,9313.04,30.8606,14.8555,20561.1,0.135545,119.923,3.34165,0,latest,0,14111062,0,0,0,0,0
16,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2909601,0,119.925,0,0,0,0,0,5558159,72562.5,9886,31.1807,15.009,21704.1,0.136241,119.925,3.34326,0,latest,0,14142935,0,0,0,0,0
17,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2915627,0,119.926,0,0,0,0,0,5542855,72753.4,9913.47,31.2935,15.0675,21764.5,0.136261,119.926,3.34275,0,latest,0,14091558,0,0,0,0,0
18,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2924274,0,119.924,0,0,0,0,0,5534424,72854.9,9923.71,31.285,15.0649,21795.6,0.136212,119.924,3.34264,0,latest,0,14106371,0,0,0,0,0
19,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2988960,0,119.925,0,0,0,0,0,5525153,72985.8,9936.02,31.3031,15.0803,21838.2,0.136136,119.925,3.34212,0,latest,0,14103128,0,0,0,0,0
20,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2914507,0,119.925,0,0,0,0,0,5490148,73442.8,9944,31.546,15.2159,21972.1,0.135398,119.925,3.34255,0,latest,0,14099810,0,0,0,0,0
21,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2915984,0,119.928,0,0,0,0,0,5384414,74891,9951.14,32.1053,15.4256,22402.7,0.132875,119.928,3.34294,0,latest,0,14049849,0,0,0,0,0
22,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2916620,0,119.926,0,0,0,0,0,5368239,75111.6,9974.94,32.1181,15.4287,22469.8,0.132802,119.926,3.34278,0,latest,0,14049406,0,0,0,0,0
23,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2922174,0,119.926,0,0,0,0,0,5369326,75097.2,9975.71,32.1293,15.4361,22464.6,0.132837,119.926,3.34291,0,latest,0,14068845,0,0,0,0,0
24,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2949556,0,119.926,0,0,0,0,0,5358074,75250.9,9990.91,32.1255,15.4453,22511.2,0.132768,119.926,3.34283,0,latest,0,14053278,0,0,0,0,0
25,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2959164,0,119.927,0,0,0,0,0,5757750,70030.9,9424.37,31.0795,14.8069,20951.1,0.134574,119.927,3.34259,0,latest,0,14082728,0,0,0,0,0
26,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2902158,0,119.922,0,0,0,0,0,6601745,61084.9,8470.47,29.2328,13.7431,18280.9,0.138667,119.922,3.34146,0,latest,0,14209720,0,0,0,0,0
27,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2913871,0,119.926,0,0,0,0,0,6585491,61246.1,8483.16,29.2255,13.7531,18319,0.138509,119.926,3.34332,0,latest,0,14204439,0,0,0,0,0
28,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2913205,0,119.922,0,0,0,0,0,6589421,61193.9,8476.82,29.2198,13.726,18313,0.138524,119.922,3.34155,0,latest,0,14200416,0,0,0,0,0
29,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2919305,0,119.921,0,0,0,0,0,6583486,61250.8,8484.44,29.2344,13.7301,18329.6,0.13852,119.921,3.34163,0,latest,0,14217709,0,0,0,0,0
30,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2977251,0,119.926,0,0,0,0,0,5987757,67354.2,9199.66,30.683,14.5103,20147.6,0.136586,119.926,3.34304,0,latest,0,14142868,0,0,0,0,0
31,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2929284,0,119.913,0,0,0,0,0,5066943,79577.2,10639.9,33.7105,16.1066,23814.2,0.133706,119.913,3.34159,0,latest,0,14023531,0,0,0,0,0
32,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2907673,0,119.925,0,0,0,0,0,5057333,79751,10651.1,33.6894,16.1076,23856.7,0.133555,119.925,3.34292,0,latest,0,14012919,0,0,0,0,0
33,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2915174,0,119.924,0,0,0,0,0,5054425,79785.3,10649.3,33.6603,16.1018,23875.3,0.133475,119.924,3.34174,0,latest,0,14005552,0,0,0,0,0
34,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2923042,0,119.923,0,0,0,0,0,5049286,79882.4,10664.4,33.7237,16.1193,23902.1,0.133501,119.923,3.34207,0,latest,0,14020920,0,0,0,0,0
35,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2931187,0,119.928,0,0,0,0,0,4963267,81258.9,10687.9,33.7276,16.2323,24304.5,0.131529,119.928,3.34337,0,latest,0,14030818,0,0,0,0,0
36,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2998406,0,119.924,0,0,0,0,0,4882090,82599.5,10655.4,33.5254,16.2603,24714.3,0.129001,119.924,3.34218,0,latest,0,14159052,0,0,0,0,0
37,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2911489,0,119.925,0,0,0,0,0,4835862,83389.2,10756.9,33.9812,16.3817,24951.8,0.128996,119.925,3.34201,0,latest,0,14061868,0,0,0,0,0
38,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2922797,0,119.923,0,0,0,0,0,4848004,83182.3,10728.7,33.9313,16.3304,24889.6,0.128978,119.923,3.34205,0,latest,0,14042928,0,0,0,0,0
39,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2922106,0,119.928,0,0,0,0,0,4843111,83279.9,10739.7,33.9667,16.3514,24913.8,0.128959,119.928,3.34272,0,latest,0,14046350,0,0,0,0,0
40,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2915959,0,119.922,0,0,0,0,0,4795372,84103.4,10879.8,33.6961,16.359,25164.1,0.129362,119.922,3.3422,0,latest,0,14028159,0,0,0,0,0
41,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2967677,0,119.921,0,0,0,0,0,4729571,85262.2,11060.8,33.6974,16.4639,25516.8,0.129727,119.921,3.34141,0,latest,0,14032122,0,0,0,0,0
42,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2942125,0,119.925,0,0,0,0,0,4738635,85116.4,11037,33.6361,16.4377,25468.7,0.12967,119.925,3.34199,0,latest,0,14011518,0,0,0,0,0
43,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2927671,0,119.922,0,0,0,0,0,4735707,85158.9,11044.3,33.6639,16.46,25483.8,0.12969,119.922,3.34168,0,latest,0,14022040,0,0,0,0,0
44,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2921551,0,119.925,0,0,0,0,0,4741085,85069,11032.4,33.6321,16.4456,25448.9,0.129687,119.925,3.34274,0,latest,0,14008249,0,0,0,0,0
45,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2954709,0,119.922,0,0,0,0,0,5143227,78952,10412.9,32.6717,15.9491,23717.1,0.131889,119.922,3.32891,0,latest,0,14234913,0,0,0,0,0
46,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2950744,0,119.926,0,0,0,0,0,5409675,74951.4,10010.4,32.0586,15.5689,22482.7,0.133559,119.926,3.33373,0,latest,0,14241138,0,0,0,0,0
47,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2988663,0,119.924,0,0,0,0,0,5330528,75660.6,10094.4,32.2471,15.6317,22636.4,0.133417,119.924,3.34244,0,latest,0,14121310,0,0,0,0,0
48,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2925834,0,119.925,0,0,0,0,0,5358852,75241,10053.2,32.1798,15.5928,22515.7,0.133613,119.925,3.34171,0,latest,0,14126358,0,0,0,0,0
49,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2924915,0,119.923,0,0,0,0,0,5325124,75721.6,10095.1,32.2491,15.643,22658.7,0.133319,119.923,3.34184,0,latest,0,14114317,0,0,0,0,0
50,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2919819,0,119.923,0,0,0,0,0,6074899,66374.2,8939.66,30.6939,14.4554,19863.2,0.134686,119.923,3.34157,0,latest,0,13809108,0,0,0,0,0
51,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2940016,0,119.924,0,0,0,0,0,6472849,62310.5,8425.38,29.8279,13.8615,18642.8,0.135216,119.924,3.34234,0,latest,0,13761182,0,0,0,0,0
52,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2955938,0,119.924,0,0,0,0,0,6431540,62710.4,8480.58,30.0011,13.9568,18764.3,0.135234,119.924,3.34201,0,latest,0,13657498,0,0,0,0,0
53,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2966157,0,119.924,0,0,0,0,0,6452588,62508.7,8461.2,29.9624,13.9351,18703.4,0.13536,119.924,3.34211,0,latest,0,13662665,0,0,0,0,0
54,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2921244,0,119.924,0,0,0,0,0,6430134,62724.1,8481.99,30.0081,13.9481,18764.6,0.135227,119.924,3.34269,0,latest,0,13668281,0,0,0,0,0
55,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2956657,0,119.922,0,0,0,0,0,6228468,65201.3,8950.57,30.7734,14.2428,19589.8,0.137276,119.922,3.32833,0,latest,0,14147387,0,0,0,0,0
56,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2909591,0,119.921,0,0,0,0,0,6050121,66676.5,9194.02,31.178,14.3658,19943.9,0.13789,119.921,3.3432,0,latest,0,14112933,0,0,0,0,0
57,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2912938,0,119.924,0,0,0,0,0,6044836,66712.4,9194.53,31.1709,14.3691,19962.3,0.137823,119.924,3.34192,0,latest,0,14112774,0,0,0,0,0
58,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,2966664,0,119.922,0,0,0,0,0,6022767,66949.7,9219.96,31.2332,14.3955,20026.3,0.137715,119.922,3.34309,0,latest,0,14105025,0,0,0,0,0
59,120,1,1,4,6,104,50,0.8,0,0,0,1,5000,0.1,53.0363,100,0,0,0,0,0,0,0,0,47.4099,0,0,3095866,0,119.922,0,0,0,0,0,6065763,66481,9176.89,31.1598,14.3527,19892.4,0.138038,119.922,3.34203,0,latest,0,14110372,0,0,0,0,0
0,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,1332440,0,2.34991,0,0,0,3475227,0,324,2339.36,1143.96,58.8951,9.84877,2836.58,0.489006,2.34991,0.824712,0,latest,0,0,763376,0,0,0,0
1,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2727907,0,119.47,0,0,0,0,0,6450739,58730.2,8521.23,29.8574,13.4295,18630.3,0.145091,119.47,3.1524,0,latest,0,13545859,0,0,0,0,0
2,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2977496,0,119.926,0,0,0,0,0,6621740,60900.9,8614.26,29.7838,13.4751,18218,0.141447,119.926,3.3429,0,latest,0,14149717,0,0,0,0,0
3,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2922438,0,119.926,0,0,0,0,0,6595027,61138.3,8638.45,29.8406,13.4949,18293.3,0.141294,119.926,3.34211,0,latest,0,14149678,0,0,0,0,0
4,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2920317,0,119.923,0,0,0,0,0,6604233,61055.4,8628.98,29.8383,13.4884,18267.7,0.14133,119.923,3.34227,0,latest,0,14147813,0,0,0,0,0
5,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2910594,0,119.92,0,0,0,0,0,6612568,60975.1,8621.21,29.8482,13.4837,18241.6,0.141389,119.92,3.34264,0,latest,0,14144966,0,0,0,0,0
6,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2916925,0,119.926,0,0,0,0,0,6628008,60828.6,8592.99,29.6878,13.4326,18206.4,0.141266,119.926,3.34105,0,latest,0,14195491,0,0,0,0,0
7,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2964925,0,119.924,0,0,0,0,0,6640474,60752.2,8581.95,29.6489,13.4055,18172,0.141261,119.924,3.34318,0,latest,0,14237736,0,0,0,0,0
8,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2967959,0,119.924,0,0,0,0,0,6602760,61076.8,8638.32,29.8531,13.4937,18274.5,0.141434,119.924,3.34219,0,latest,0,14179932,0,0,0,0,0
9,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2919411,0,119.924,0,0,0,0,0,6620658,60908.4,8616.55,29.7979,13.4656,18225.8,0.141467,119.924,3.34187,0,latest,0,14158333,0,0,0,0,0
10,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2914092,0,119.926,0,0,0,0,0,6397604,63055.6,8843.59,30.2167,13.7356,18863.8,0.140251,119.926,3.34268,0,latest,0,14122453,0,0,0,0,0
11,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2789928,0,119.918,0,0,0,0,0,4914671,82036.5,10828.4,33.6199,16.0915,24547.9,0.131994,119.918,3.34189,0,latest,0,13819339,0,0,0,0,0
12,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2923997,0,119.924,0,0,0,0,0,4932258,81764.4,10795.5,33.5396,16.0605,24457.6,0.132032,119.924,3.34311,0,latest,0,13847132,0,0,0,0,0
13,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2974086,0,119.926,0,0,0,0,0,4921576,81939.4,10818.1,33.6182,16.1028,24510.7,0.132026,119.926,3.34301,0,latest,0,13792361,0,0,0,0,0
14,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2930857,0,119.925,0,0,0,0,0,4916452,82022.8,10825.3,33.5994,16.0994,24535.6,0.131979,119.925,3.34301,0,latest,0,13786832,0,0,0,0,0
15,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2927287,0,119.924,0,0,0,0,0,4937422,81915.5,10816.9,33.6039,16.0796,24508.8,0.132049,119.924,3.34229,0,latest,0,13836485,0,0,0,0,0
16,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2904570,0,119.924,0,0,0,0,0,4904989,82223.7,10851.7,33.6596,16.1298,24600.5,0.131978,119.924,3.34237,0,latest,0,13798267,0,0,0,0,0
17,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2905223,0,119.925,0,0,0,0,0,4899380,82307.8,10856.8,33.6764,16.1352,24625.1,0.131905,119.925,3.34243,0,latest,0,13792914,0,0,0,0,0
18,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2936418,0,119.923,0,0,0,0,0,4920589,81962.8,10820.7,33.5778,16.0956,24522.5,0.132019,119.923,3.34235,0,latest,0,13812229,0,0,0,0,0
19,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2977860,0,119.926,0,0,0,0,0,4922980,81919.2,10822.3,33.5985,16.098,24510.1,0.13211,119.926,3.34227,0,latest,0,13813654,0,0,0,0,0
20,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2924242,0,119.926,0,0,0,0,0,4913777,82215.7,10846.2,33.6257,16.1246,24602.6,0.131923,119.926,3.34175,0,latest,0,13828973,0,0,0,0,0
21,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2907329,0,119.925,0,0,0,0,0,4795173,84100,11012.3,33.8006,16.2486,25166.4,0.130942,119.925,3.34176,0,latest,0,13754990,0,0,0,0,0
22,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2922890,0,119.92,0,0,0,0,0,4822860,83605.8,10942.4,33.6378,16.153,25010.9,0.13088,119.92,3.34277,0,latest,0,13781558,0,0,0,0,0
23,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2910467,0,119.925,0,0,0,0,0,4799094,84018,10999.6,33.797,16.2347,25136.7,0.13092,119.925,3.34244,0,latest,0,13735438,0,0,0,0,0
24,120,1,1,4,6,100,50,0.8,0,0,0,1,10000,0.1,53.0278,100,0,0,0,0,0,0,0,0,45.3151,0,0,2961483,0,119.925,0,0,0,0,0,4798013,84033,10996.6,33.7837,16.2299,25141.5,0.130861,119.925,3.3424,0,latest,0,13725654,0,0,0,0,0
