t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_contention_management,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
2,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3638624,0,55.9342,0,0,0,0,0,54517038,2481.91,2005.66,30.2768,11.6505,1028.22,0.80811,55.9342,2.4138,0,latest,0,1107,0,0,0,0,0
3,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3452634,0,55.941,0,0,0,0,0,60074639,2807.86,2006.21,29.3181,11.6545,933.006,0.714496,55.941,3.00948,0,latest,0,1286,0,0,0,0,0
4,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3438282,0,55.9403,0,0,0,0,0,60455224,2835.66,2006.3,29.3168,11.6558,927.167,0.707524,55.9403,3.05842,0,latest,0,1314,0,0,0,0,0
5,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3426824,0,55.9405,0,0,0,0,0,60547497,2845.85,2006.23,29.3122,11.6545,925.709,0.704966,55.9405,3.07424,0,latest,0,1405,0,0,0,0,0
6,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3425564,0,55.9411,0,0,0,0,0,60690695,2846.39,2000.6,29.2483,11.6342,923.619,0.702854,55.9411,3.08178,0,latest,0,1310,0,0,0,0,0
7,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3422194,0,55.9395,0,0,0,0,0,60723157,2850.81,2000.54,29.2408,11.6332,923.131,0.701743,55.9395,3.0882,0,latest,0,1369,0,0,0,0,0
8,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3419808,0,55.94,0,0,0,0,0,60731841,2851.57,2000.57,29.2512,11.6344,923.046,0.701568,55.94,3.0893,0,latest,0,1253,0,0,0,0,0
9,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3423111,0,55.94,0,0,0,0,0,60730179,2851.47,2000.6,29.2441,11.6347,923.068,0.701603,55.94,3.08912,0,latest,0,1322,0,0,0,0,0
10,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3425724,0,55.9406,0,0,0,0,0,60749093,2851.63,2000.39,29.237,11.6324,922.79,0.701491,55.9406,3.09022,0,latest,0,1326,0,0,0,0,0
11,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3427685,0,55.9404,0,0,0,0,0,60669632,2839.04,1995.09,29.1983,11.6176,924.017,0.702733,55.9404,3.0725,0,latest,0,1347,0,0,0,0,0
12,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3427508,0,55.9406,0,0,0,0,0,60693266,2837.32,1995.01,29.2196,11.6177,923.622,0.70313,55.9406,3.07195,0,latest,0,1289,0,0,0,0,0
13,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3425838,0,55.9404,0,0,0,0,0,60781024,2844.46,1995.08,29.2019,11.6169,922.316,0.701391,55.9404,3.08404,0,latest,0,1324,0,0,0,0,0
14,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3425247,0,55.9406,0,0,0,0,0,60811015,2846.87,1995.07,29.1999,11.6175,921.871,0.700796,55.9406,3.08814,0,latest,0,1364,0,0,0,0,0
15,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3423329,0,55.9403,0,0,0,0,0,60839201,2846.99,1994.91,29.2059,11.618,921.377,0.700709,55.9403,3.08993,0,latest,0,1359,0,0,0,0,0
16,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3414727,0,55.94,0,0,0,0,0,60858408,2842.95,1989.87,29.128,11.6024,921.22,0.699929,55.94,3.08607,0,latest,0,1388,0,0,0,0,0
17,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3419183,0,55.9402,0,0,0,0,0,60904984,2842.76,1989.92,29.1338,11.6023,920.419,0.699997,55.9402,3.08855,0,latest,0,1330,0,0,0,0,0
18,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3421288,0,55.94,0,0,0,0,0,60895325,2842.86,1989.82,29.1338,11.6022,920.521,0.699935,55.94,3.08832,0,latest,0,1318,0,0,0,0,0
19,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3424624,0,55.94,0,0,0,0,0,60936530,2842.97,1989.76,29.1346,11.6013,919.959,0.699887,55.94,3.09032,0,latest,0,1271,0,0,0,0,0
20,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3420500,0,55.9403,0,0,0,0,0,60900007,2842.84,1989.38,29.1296,11.5994,920.439,0.699787,55.9403,3.08857,0,latest,0,1288,0,0,0,0,0
21,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3422064,0,55.9404,0,0,0,0,0,60945148,2839.6,1984.49,29.0739,11.5817,919.852,0.698862,55.9404,3.08702,0,latest,0,1361,0,0,0,0,0
22,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3419273,0,55.9405,0,0,0,0,0,60979977,2839.2,1984.49,29.0892,11.5808,919.394,0.698961,55.9405,3.08812,0,latest,0,1349,0,0,0,0,0
23,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3422090,0,55.9405,0,0,0,0,0,60995154,2839.44,1984.52,29.0909,11.5811,919.101,0.698913,55.9405,3.08936,0,latest,0,1302,0,0,0,0,0
24,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3421800,0,55.9401,0,0,0,0,0,61000703,2839.43,1984.57,29.0957,11.5831,919.051,0.698933,55.9401,3.08952,0,latest,0,1323,0,0,0,0,0
25,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3419607,0,55.9407,0,0,0,0,0,60974752,2839.31,1984.08,29.0825,11.58,919.272,0.698789,55.9407,3.08866,0,latest,0,1335,0,0,0,0,0
26,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3417773,0,55.9415,0,0,0,0,0,61009692,2836.4,1979.43,29.0192,11.5695,918.841,0.697865,55.9415,3.08694,0,latest,0,1340,0,0,0,0,0
27,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3417092,0,55.9408,0,0,0,0,0,61033135,2836.36,1979.28,29.0179,11.5672,918.491,0.697824,55.9408,3.08806,0,latest,0,1336,0,0,0,0,0
28,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3421624,0,55.9405,0,0,0,0,0,61088165,2836.97,1979.29,29.0295,11.567,917.714,0.697678,55.9405,3.09134,0,latest,0,1339,0,0,0,0,0
29,56,1,1,4,6,200,150,0.5,0,0,0,10,5000,0.1,159.205,100,0,0,0,0,0,0,0,0,17.91,0,0,3419934,0,55.9411,0,0,0,0,0,61049480,2835.86,1979.29,29.0248,11.5675,918.333,0.69795,55.9411,3.08805,0,latest,0,1279,0,0,0,0,0
0,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9135,0,0,15393030,0,2.42208,0,0,0,10433210,0,257,2828.63,1571.54,87.1128,16.5525,4306.72,0.555584,2.42208,0.656796,0,latest,0,0,346057,0,0,0,0
1,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9135,0,0,3448229,0,55.8674,0,0,0,0,0,47184693,2173.86,2070.28,32.0821,11.594,1187.14,0.952351,55.8674,1.83118,0,latest,0,938,0,0,0,0,0
2,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9135,0,0,3396769,0,55.9398,0,0,0,0,0,54679490,2502.69,2068.26,30.0128,11.5686,1025.11,0.826415,55.9398,2.4414,0,latest,0,1145,0,0,0,0,0
3,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9135,0,0,3208772,0,55.9428,0,0,0,0,0,60298257,2836.09,2068.83,28.9925,11.5725,929.509,0.729463,55.9428,3.05118,0,latest,0,1337,0,0,0,0,0
4,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9135,0,0,3215069,0,55.9426,0,0,0,0,0,60241331,2836.89,2068.86,29.0087,11.5733,930.388,0.729271,55.9426,3.04915,0,latest,0,1292,0,0,0,0,0
5,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9135,0,0,3219743,0,55.9431,0,0,0,0,0,60252777,2838.9,2068.77,29.0111,11.5736,930.185,0.728721,55.9431,3.05198,0,latest,0,1323,0,0,0,0,0
6,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3208280,0,55.9427,0,0,0,1,0,60265631,2837.4,2062.37,28.9984,11.5581,930.02,0.726852,55.9427,3.05091,0,latest,0,1280,0,0,1,0,0
7,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3211527,0,55.9424,0,0,0,1,0,60218008,2835.26,2062.26,29.0066,11.5592,930.736,0.727364,55.9424,3.04625,0,latest,0,1321,0,0,1,0,0
8,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3205996,0,55.9425,0,0,0,0,0,60342025,2838.61,2062.32,29.0029,11.5591,928.865,0.726522,55.9425,3.056,0,latest,0,1370,0,0,0,0,0
9,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3199449,0,55.9429,0,0,0,0,0,60439592,2846.05,2062.26,28.9961,11.5599,927.342,0.724604,55.9429,3.06904,0,latest,0,1314,0,0,0,0,0
10,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3203859,0,55.9431,0,0,0,0,0,60442816,2846.62,2062.08,28.9927,11.5584,927.288,0.724395,55.9431,3.06983,0,latest,0,1373,0,0,0,0,0
11,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3208528,0,55.9444,0,0,0,1,0,60198481,2835.76,2056.01,29.0076,11.5494,931.113,0.72503,55.9444,3.04556,0,latest,0,1391,0,0,1,0,0
12,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3206105,0,55.9431,0,0,0,1,0,60232843,2838.22,2056,29.015,11.5499,930.55,0.724397,55.9431,3.05004,0,latest,0,1280,0,0,1,0,0
13,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3203241,0,55.9435,0,0,0,0,0,60367197,2840.16,2056.02,29.0169,11.5476,928.489,0.72391,55.9435,3.05891,0,latest,0,1316,0,0,0,0,0
14,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3206909,0,55.9438,0,0,0,0,0,60398090,2839.18,2056.06,29.0211,11.5478,928.012,0.724172,55.9438,3.05943,0,latest,0,1324,0,0,0,0,0
15,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3203825,0,55.9435,0,0,0,0,0,60364312,2840.26,2055.71,29.0165,11.5476,928.537,0.723773,55.9435,3.05886,0,latest,0,1388,0,0,0,0,0
16,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3205612,0,55.9433,0,0,0,0,0,60257856,2829.28,2049.83,29.0254,11.5325,930.238,0.724506,55.9433,3.04146,0,latest,0,1339,0,0,0,0,0
17,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3213096,0,55.9432,0,0,0,0,0,60058900,2817.46,2049.87,29.0302,11.5359,933.293,0.72756,55.9432,3.01883,0,latest,0,1281,0,0,0,0,0
18,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3247854,0,55.9428,0,0,0,0,0,60055963,2814.49,2049.82,29.0232,11.5333,933.375,0.728308,55.9428,3.01539,0,latest,0,1321,0,0,0,0,0
19,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3437896,0,55.9431,0,0,0,0,0,60055797,2791.23,2049.82,29.0021,11.5329,933.338,0.734379,55.9431,2.99059,0,latest,0,1320,0,0,0,0,0
20,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3424311,0,55.9422,0,0,0,0,0,60287788,2806.46,2049.35,28.9942,11.5313,929.772,0.730223,55.9422,3.01844,0,latest,0,1323,0,0,0,0,0
21,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3416073,0,55.9428,0,0,0,1,0,60526805,2821.26,2043.62,28.9568,11.5203,926.102,0.724364,55.9428,3.04638,0,latest,0,1333,0,0,1,0,0
22,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3421683,0,55.9426,0,0,0,0,0,60486798,2815.54,2043.69,28.9681,11.5208,926.725,0.72586,55.9426,3.03816,0,latest,0,1304,0,0,0,0,0
23,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3417233,0,55.943,0,0,0,0,0,60557891,2818.91,2043.64,28.9667,11.5183,925.609,0.724974,55.943,3.04546,0,latest,0,1254,0,0,0,0,0
24,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3415266,0,55.9414,0,0,0,0,0,60511427,2820.43,2043.71,28.9686,11.5212,926.276,0.724608,55.9414,3.04492,0,latest,0,1343,0,0,0,0,0
25,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3412430,0,55.9431,0,0,0,0,0,60557703,2822.05,2043.14,28.9643,11.5185,925.503,0.723993,55.9431,3.04921,0,latest,0,1315,0,0,0,0,0
26,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3412036,0,55.9422,0,0,0,0,0,60584688,2822.82,2037.6,28.9364,11.5089,925.068,0.721831,55.9422,3.05148,0,latest,0,1389,0,0,0,0,0
27,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3411632,0,55.9429,0,0,0,1,0,60652911,2823.6,2037.56,28.9343,11.5072,924.049,0.721619,55.9429,3.05568,0,latest,0,1331,0,0,1,0,0
28,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3408876,0,55.9423,0,0,0,0,0,60700269,2826.42,2037.55,28.9331,11.5077,923.372,0.720892,55.9423,3.06098,0,latest,0,1405,0,0,0,0,0
29,56,1,1,4,6,200,150,0.5,0,1,0,10,5000,0.1,159.198,100,0,0,0,0,0,0,0,0,17.9134,0,0,3412030,0,55.9427,0,0,0,0,0,60580579,2819.94,2037.54,28.9295,11.5079,925.19,0.722545,55.9427,3.04796,0,latest,0,1305,0,0,0,0,0
0,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,14607326,0,2.38519,0,0,0,10445113,0,296,1624.31,1303.53,81.8649,15.5507,3951.97,0.802509,2.38519,0.411014,0,latest,0,0,305706,0,0,0,0
1,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3450504,0,55.8633,0,0,0,0,0,47143050,2183.26,2025.49,31.5777,11.6892,1188.08,0.927736,55.8633,1.83763,0,latest,0,880,0,0,0,0,0
2,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3389097,0,55.9411,0,0,0,0,0,54973445,2537.73,2023.61,29.5752,11.6644,1019.72,0.797409,55.9411,2.48866,0,latest,0,1173,0,0,0,0,0
3,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3207771,0,55.9433,0,0,0,0,0,60397944,2858.06,2023.92,28.6942,11.6765,928.091,0.708143,55.9433,3.07951,0,latest,0,1334,0,0,0,0,0
4,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3219731,0,55.9434,0,0,0,0,0,60426135,2857.61,2023.77,28.7195,11.6729,927.622,0.708203,55.9434,3.08057,0,latest,0,1348,0,0,0,0,0
5,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3208108,0,55.9428,0,0,0,0,0,60408347,2857.43,2023.88,28.6909,11.6751,927.878,0.708289,55.9428,3.07953,0,latest,0,1351,0,0,0,0,0
6,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3206416,0,55.9432,0,0,0,0,0,60403312,2819.42,2017.73,28.6472,11.6512,927.981,0.715653,55.9432,3.03823,0,latest,0,1305,0,0,0,0,0
7,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3207562,0,55.9436,0,0,0,0,0,60488587,2820.5,2017.86,28.6536,11.6508,926.64,0.715425,55.9436,3.04379,0,latest,0,1342,0,0,0,0,0
8,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3204050,0,55.9431,0,0,0,0,0,60647183,2834.45,2018.04,28.6499,11.6522,924.204,0.711968,55.9431,3.06691,0,latest,0,1417,0,0,0,0,0
9,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3203783,0,55.943,0,0,0,0,0,60614097,2831.47,2018.01,28.6482,11.6521,924.731,0.712706,55.943,3.06194,0,latest,0,1362,0,0,0,0,0
10,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3272196,0,55.9428,0,0,0,0,0,60607970,2829.09,2017.85,28.6179,11.6527,924.803,0.713249,55.9428,3.05913,0,latest,0,1352,0,0,0,0,0
11,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3411768,0,55.943,0,0,0,0,0,60657167,2813.36,2012.24,28.5708,11.6383,924.107,0.715243,55.943,3.04441,0,latest,0,1383,0,0,0,0,0
12,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3412112,0,55.9419,0,0,0,0,0,60660865,2809.32,2012.21,28.5731,11.6365,924.027,0.716262,55.9419,3.0403,0,latest,0,1359,0,0,0,0,0
13,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3419251,0,55.9425,0,0,0,0,0,60611806,2805.1,2012.2,28.5844,11.6348,924.883,0.717337,55.9425,3.03293,0,latest,0,1338,0,0,0,0,0
14,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3421729,0,55.9424,0,0,0,0,0,60513503,2801.24,2012.24,28.5899,11.6365,926.369,0.718339,55.9424,3.02389,0,latest,0,1342,0,0,0,0,0
15,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3418988,0,55.9426,0,0,0,0,0,60654908,2809.39,2011.7,28.5778,11.635,924.291,0.71606,55.9426,3.03951,0,latest,0,1333,0,0,0,0,0
16,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3411041,0,55.9427,0,0,0,0,0,60957525,2827.25,2006.23,28.5524,11.6265,919.654,0.709606,55.9427,3.07425,0,latest,0,1336,0,0,0,0,0
17,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3416269,0,55.9436,0,0,0,0,0,61054563,2831.15,2006.53,28.5796,11.6255,918.025,0.708734,55.9436,3.08395,0,latest,0,1370,0,0,0,0,0
18,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3409870,0,55.9429,0,0,0,0,0,61051351,2832.74,2006.64,28.5765,11.6271,918.008,0.708373,55.9429,3.08575,0,latest,0,1360,0,0,0,0,0
19,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3412042,0,55.9433,0,0,0,0,0,60984428,2830.49,2006.55,28.5753,11.6283,919.049,0.708905,55.9433,3.0798,0,latest,0,1327,0,0,0,0,0
20,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3413584,0,55.9424,0,0,0,0,0,60869741,2821.92,2006.07,28.5828,11.6262,920.833,0.710889,55.9424,3.06453,0,latest,0,1334,0,0,0,0,0
21,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3412704,0,55.9424,0,0,0,0,0,60865999,2819.46,2000.66,28.5566,11.6098,920.918,0.709592,55.9424,3.06157,0,latest,0,1307,0,0,0,0,0
22,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3415811,0,55.9426,0,0,0,0,0,60752742,2808.33,2000.72,28.5709,11.6098,922.628,0.712425,55.9426,3.04383,0,latest,0,1343,0,0,0,0,0
23,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3414987,0,55.9428,0,0,0,0,0,60748219,2808.89,2000.72,28.5708,11.6106,922.698,0.712281,55.9428,3.04422,0,latest,0,1315,0,0,0,0,0
24,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3415150,0,55.9426,0,0,0,0,0,60882779,2817.82,2000.91,28.5662,11.6112,920.68,0.710092,55.9426,3.06058,0,latest,0,1341,0,0,0,0,0
25,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3415268,0,55.9415,0,0,0,0,0,60804602,2812.78,2000.1,28.5599,11.6075,921.951,0.711077,55.9415,3.0509,0,latest,0,1301,0,0,0,0,0
26,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3415806,0,55.9428,0,0,0,0,0,60807256,2809.03,1995.13,28.5166,11.5932,921.828,0.710253,55.9428,3.04724,0,latest,0,1353,0,0,0,0,0
27,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3416283,0,55.943,0,0,0,0,0,60907104,2815.61,1995.29,28.5268,11.5933,920.313,0.708654,55.943,3.0594,0,latest,0,1341,0,0,0,0,0
28,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3410603,0,55.9426,0,0,0,0,0,60934462,2818.13,1995.32,28.5242,11.5938,919.899,0.70803,55.9426,3.06352,0,latest,0,1368,0,0,0,0,0
29,56,1,1,4,6,201,150,0.5,0,0,0,10,5000,0.1,159.38,100,0,0,0,0,0,0,0,0,18.2287,0,0,3415761,0,55.9424,0,0,0,0,0,60784173,2808.21,1995.26,28.5303,11.5936,922.208,0.710511,55.9424,3.0451,0,latest,0,1282,0,0,0,0,0
0,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,15274957,0,1.54439,0,0,0,10430732,0,48,6394.15,3370.6,195.875,28.5625,9585.69,0.527139,1.54439,0.667051,0,latest,0,0,368526,0,0,0,0
1,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3689444,0,55.8544,0,0,0,0,0,47186161,2126.94,1984.68,31.0874,11.94,1186.89,0.933119,55.8544,1.79202,0,latest,0,842,0,0,0,0,0
2,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3661786,0,55.9392,0,0,0,0,0,53575345,2408.56,1982.44,29.6224,11.9104,1046.32,0.823084,55.9392,2.30193,0,latest,0,1098,0,0,0,0,0
