t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_contention_management,c_backoff_strategy,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
10,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3563324,0,53.9554,0,0,0,0,0,43522444,4005.59,2460.16,30.0299,9.9465,1242.02,0.614181,53.9554,3.22506,0,latest,0,8260313,0,0,0,0,0
11,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3563926,0,53.956,0,0,0,0,0,43366273,4018.85,2463.22,30.044,9.94994,1246.43,0.612918,53.956,3.22428,0,latest,0,8309837,0,0,0,0,0
12,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3557710,0,53.9553,0,0,0,0,0,43654047,3984.82,2456.89,29.998,9.94548,1238.24,0.616563,53.9553,3.21812,0,latest,0,8180636,0,0,0,0,0
13,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3559088,0,53.9549,0,0,0,0,0,43445178,4006.41,2461.25,30.0299,9.94832,1244.18,0.614328,53.9549,3.22011,0,latest,0,8270990,0,0,0,0,0
14,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3559121,0,53.9556,0,0,0,0,0,43415108,4006.72,2462.18,30.0454,9.95165,1245.03,0.614513,53.9556,3.21818,0,latest,0,8286471,0,0,0,0,0
15,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3556222,0,53.9555,0,0,0,0,0,43421519,4005.02,2461.86,30.0398,9.94942,1244.83,0.614692,53.9555,3.21732,0,latest,0,8282725,0,0,0,0,0
16,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3557958,0,53.9558,0,0,0,0,0,43381736,4007.46,2462.4,30.0518,9.95161,1246.02,0.614452,53.9558,3.21622,0,latest,0,8288566,0,0,0,0,0
17,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3555921,0,53.9554,0,0,0,0,0,43455596,3998.19,2460.57,30.0448,9.94879,1243.92,0.615421,53.9554,3.21418,0,latest,0,8256119,0,0,0,0,0
18,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3553392,0,53.9554,0,0,0,0,0,43446453,3997.12,2460.72,30.0435,9.94772,1244.14,0.615621,53.9554,3.21276,0,latest,0,8265049,0,0,0,0,0
19,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3552663,0,53.9551,0,0,0,0,0,43440549,3996.53,2461.19,30.0462,9.95118,1244.29,0.615832,53.9551,3.2119,0,latest,0,8263269,0,0,0,0,0
20,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3551382,0,53.9554,0,0,0,0,0,43287446,4010.88,2464.27,30.0666,9.95326,1248.75,0.614397,53.9554,3.21191,0,latest,0,8325567,0,0,0,0,0
21,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3546772,0,53.9553,0,0,0,0,0,43460908,3991.9,2459.86,30.0443,9.94796,1243.78,0.616213,53.9553,3.20948,0,latest,0,8237738,0,0,0,0,0
22,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3547904,0,53.9556,0,0,0,0,0,43472777,3989.2,2460.01,30.0473,9.94808,1243.4,0.616668,53.9556,3.2083,0,latest,0,8237547,0,0,0,0,0
23,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3548991,0,53.9556,0,0,0,0,0,43354980,4000.93,2462.13,30.0388,9.95002,1246.77,0.61539,53.9556,3.20904,0,latest,0,8274667,0,0,0,0,0
24,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3546003,0,53.9554,0,0,0,0,0,43415849,3992.54,2460.72,30.0603,9.94961,1245.06,0.616329,53.9554,3.20671,0,latest,0,8245473,0,0,0,0,0
25,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3545136,0,53.9555,0,0,0,0,0,43431361,3989,2459.79,30.06,9.947,1244.58,0.616643,53.9555,3.2051,0,latest,0,8234625,0,0,0,0,0
26,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3541627,0,53.9554,0,0,0,0,0,43410699,3989.96,2459.79,30.0308,9.94711,1245.18,0.616493,53.9554,3.20433,0,latest,0,8233693,0,0,0,0,0
27,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3543690,0,53.9554,0,0,0,0,0,43298916,4000.23,2462.58,30.0307,9.95188,1248.38,0.615609,53.9554,3.20435,0,latest,0,8279896,0,0,0,0,0
28,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3540995,0,53.9558,0,0,0,0,0,43482866,3980.74,2458.51,30.02,9.9455,1243.1,0.6176,53.9558,3.20227,0,latest,0,8199530,0,0,0,0,0
29,54,1,1,4,6,200,150,0.75,0,0,2,0,10,100000,0.1,159.187,100,0,0,0,0,0,0,0,0,17.919,0,0,3540938,0,53.9556,0,0,0,0,0,43292839,3998.88,2462.51,30.0515,9.95031,1248.62,0.615799,53.9556,3.20265,0,latest,0,8287095,0,0,0,0,0
0,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,14377623,0,2.09098,0,0,0,10428859,0,417,838.379,419.482,60.235,11.8897,3975.37,0.500349,2.09098,0.210893,0,latest,0,2,360070,0,0,0,0
1,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3693100,0,53.8763,0,0,0,0,0,38576680,2531.12,2353.38,31.9328,9.74277,1400.11,0.929776,53.8763,1.80781,0,latest,0,2840139,0,0,0,0,0
2,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3660356,0,53.95,0,0,0,0,0,44077418,3051.89,2390.88,30.9504,9.78889,1226.39,0.783408,53.95,2.48851,0,latest,0,4197977,0,0,0,0,0
3,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3521546,0,53.9538,0,0,0,0,0,46262921,3684.7,2445.66,30.0006,9.89077,1168.5,0.663732,53.9538,3.15335,0,latest,0,5773527,0,0,0,0,0
4,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3508221,0,53.9539,0,0,0,0,0,46328813,3704.02,2446.73,29.9909,9.89146,1166.82,0.660561,53.9539,3.17446,0,latest,0,5815866,0,0,0,0,0
5,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3509982,0,53.9542,0,0,0,0,0,46276472,3707.39,2447.13,29.9977,9.8922,1168.14,0.660068,53.9542,3.17374,0,latest,0,5821079,0,0,0,0,0
6,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3508735,0,53.9544,0,0,0,0,0,46360088,3699.12,2445.73,29.9873,9.88898,1165.97,0.661165,53.9544,3.17256,0,latest,0,5789460,0,0,0,0,0
7,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3506343,0,53.9544,0,0,0,0,0,46189845,3711.45,2448.7,30.0279,9.89599,1170.32,0.65977,53.9544,3.17131,0,latest,0,5839492,0,0,0,0,0
8,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3505674,0,53.9541,0,0,0,0,0,46290481,3700.07,2446.85,30.0438,9.89184,1167.76,0.661299,53.9541,3.16852,0,latest,0,5810858,0,0,0,0,0
9,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3501660,0,53.954,0,0,0,0,0,46330098,3694.52,2445.85,30.0232,9.89117,1166.78,0.662022,53.954,3.16643,0,latest,0,5789809,0,0,0,0,0
10,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3502139,0,53.9539,0,0,0,0,0,46407152,3686.59,2444.23,30.0171,9.88891,1164.85,0.663004,53.9539,3.16485,0,latest,0,5758308,0,0,0,0,0
11,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3504993,0,53.9539,0,0,0,0,0,46065914,3717.05,2450.34,30.0825,9.8972,1173.43,0.659217,53.9539,3.16769,0,latest,0,5867755,0,0,0,0,0
12,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3499812,0,53.9542,0,0,0,0,0,46286904,3695.33,2445.9,30.0462,9.8882,1167.92,0.661888,53.9542,3.16403,0,latest,0,5793623,0,0,0,0,0
13,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3498884,0,53.9542,0,0,0,0,0,46344510,3688.04,2445.49,30.051,9.88668,1166.4,0.663087,53.9542,3.16191,0,latest,0,5779321,0,0,0,0,0
14,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3498636,0,53.9542,0,0,0,0,0,46292442,3692.89,2446.24,30.0556,9.89147,1167.71,0.662419,53.9542,3.16251,0,latest,0,5794197,0,0,0,0,0
15,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3497100,0,53.9546,0,0,0,0,0,46087345,3710.1,2449.4,30.0835,9.89742,1172.98,0.660197,53.9546,3.16296,0,latest,0,5836766,0,0,0,0,0
16,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3494538,0,53.9542,0,0,0,0,0,46342877,3685.94,2445.01,30.0192,9.88687,1166.45,0.663334,53.9542,3.15995,0,latest,0,5769337,0,0,0,0,0
17,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3495003,0,53.9547,0,0,0,0,0,46146726,3702.21,2447.94,30.0605,9.89332,1171.42,0.66121,53.9547,3.16046,0,latest,0,5817069,0,0,0,0,0
18,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3492345,0,53.9542,0,0,0,0,0,46290788,3688.88,2445.29,30.0754,9.88845,1167.8,0.662882,53.9542,3.15884,0,latest,0,5772855,0,0,0,0,0
19,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3494278,0,53.9543,0,0,0,0,0,46136940,3702.09,2448.13,30.0632,9.89296,1171.7,0.661283,53.9543,3.1596,0,latest,0,5827483,0,0,0,0,0
20,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3491026,0,53.9543,0,0,0,0,0,46147339,3699.9,2447.38,30.0853,9.89015,1171.43,0.661473,53.9543,3.15844,0,latest,0,5815360,0,0,0,0,0
21,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3491987,0,53.954,0,0,0,0,0,46234819,3690.35,2446.58,30.0756,9.89074,1169.21,0.662966,53.954,3.15628,0,latest,0,5791366,0,0,0,0,0
22,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3492391,0,53.954,0,0,0,0,0,46225056,3691.01,2446.14,30.0698,9.8887,1169.48,0.66273,53.954,3.1561,0,latest,0,5786953,0,0,0,0,0
23,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3489199,0,53.9545,0,0,0,0,0,46265666,3685.8,2445.49,30.045,9.89117,1168.44,0.663488,53.9545,3.15445,0,latest,0,5773520,0,0,0,0,0
24,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3486972,0,53.9539,0,0,0,0,0,46438268,3668.82,2442.37,30.0199,9.88208,1164.09,0.665709,53.9539,3.15165,0,latest,0,5724546,0,0,0,0,0
25,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3488033,0,53.9543,0,0,0,0,0,46203618,3688.65,2446.3,30.0561,9.88962,1170.02,0.663198,53.9543,3.15263,0,latest,0,5784688,0,0,0,0,0
26,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3483789,0,53.9541,0,0,0,0,0,46300650,3679.27,2444.87,30.0625,9.88808,1167.6,0.664499,53.9541,3.15114,0,latest,0,5756862,0,0,0,0,0
27,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3484875,0,53.9549,0,0,0,0,0,46303039,3677.56,2444.61,30.0432,9.88619,1167.51,0.664736,53.9549,3.14993,0,latest,0,5756204,0,0,0,0,0
28,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3483004,0,53.9541,0,0,0,0,0,46259475,3679.08,2445.51,30.0818,9.88712,1168.63,0.664707,53.9541,3.14819,0,latest,0,5764983,0,0,0,0,0
29,54,1,1,4,6,201,150,0.75,0,0,0,0,10,100000,0.1,159.132,100,0,0,0,0,0,0,0,0,18.3559,0,0,3480421,0,53.9541,0,0,0,0,0,46247894,3679.02,2445.35,30.0655,9.88795,1168.9,0.664675,53.9541,3.14743,0,latest,0,5767768,0,0,0,0,0
0,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,13762850,0,2.49897,0,0,0,10434465,0,640,675.328,1499.57,52.0656,11.3609,3591.12,2.2205,2.49897,0.188055,0,latest,0,0,305766,0,0,0,0
1,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3689475,0,53.8735,0,0,0,0,0,38151286,2524.03,2365.44,32.2581,9.57914,1415.66,0.937169,53.8735,1.78294,0,latest,0,3034024,0,0,0,0,0
2,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3645300,0,53.9487,0,0,0,0,0,43855641,2998.41,2401.88,31.426,9.60541,1232.53,0.801053,53.9487,2.43273,0,latest,0,4385982,0,0,0,0,0
3,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3478981,0,53.9528,0,0,0,0,0,46338371,3617.25,2463.52,30.4807,9.6923,1166.45,0.681046,53.9528,3.10108,0,latest,0,6134342,0,0,0,0,0
4,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3466215,0,53.9534,0,0,0,0,0,46365103,3658.19,2467.74,30.455,9.69865,1165.84,0.674581,53.9534,3.1378,0,latest,0,6248376,0,0,0,0,0
5,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3466321,0,53.9536,0,0,0,0,0,46259897,3666.66,2469.47,30.4524,9.69943,1168.46,0.673494,53.9536,3.13803,0,latest,0,6280073,0,0,0,0,0
6,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3464656,0,53.9533,0,0,0,0,0,46293107,3664.37,2468.95,30.468,9.70046,1167.66,0.673771,53.9533,3.13821,0,latest,0,6268040,0,0,0,0,0
7,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3465409,0,53.9529,0,0,0,0,0,46514606,3644.59,2465.13,30.4192,9.69558,1162.12,0.676379,53.9529,3.13616,0,latest,0,6197460,0,0,0,0,0
8,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3465830,0,53.9535,0,0,0,0,0,46328329,3662.46,2468.77,30.4457,9.69993,1166.78,0.674072,53.9535,3.13896,0,latest,0,6271348,0,0,0,0,0
9,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3467904,0,53.9523,0,0,0,0,0,46395824,3656.65,2466.48,30.4194,9.69551,1164.96,0.674518,53.9523,3.13885,0,latest,0,6227391,0,0,0,0,0
10,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3469910,0,53.9534,0,0,0,0,0,46258045,3669.88,2470.1,30.4709,9.70125,1168.53,0.673074,53.9534,3.14059,0,latest,0,6290155,0,0,0,0,0
11,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3469576,0,53.953,0,0,0,0,0,46363795,3662.74,2468.23,30.448,9.70021,1165.87,0.673876,53.953,3.14163,0,latest,0,6256878,0,0,0,0,0
12,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3472731,0,53.9531,0,0,0,0,0,46380220,3663.35,2468.07,30.442,9.6969,1165.41,0.673719,53.9531,3.1434,0,latest,0,6257864,0,0,0,0,0
13,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3474752,0,53.9532,0,0,0,0,0,46456100,3658.81,2466.65,30.4199,9.69666,1163.56,0.674166,53.9532,3.1445,0,latest,0,6232665,0,0,0,0,0
14,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3474445,0,53.9534,0,0,0,0,0,46428804,3662.96,2467.14,30.4269,9.69759,1164.25,0.673538,53.9534,3.1462,0,latest,0,6243987,0,0,0,0,0
15,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3479399,0,53.9532,0,0,0,0,0,46341305,3672.32,2469.11,30.4221,9.6994,1166.41,0.672357,53.9532,3.1484,0,latest,0,6272029,0,0,0,0,0
16,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3479084,0,53.954,0,0,0,0,0,46411357,3667.12,2468.07,30.411,9.6982,1164.66,0.673028,53.954,3.14865,0,latest,0,6265757,0,0,0,0,0
17,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3480613,0,53.9537,0,0,0,0,0,46316492,3676.89,2469.46,30.4246,9.69995,1167.06,0.671617,53.9537,3.15055,0,latest,0,6286508,0,0,0,0,0
18,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3482699,0,53.9534,0,0,0,0,0,46365058,3674.59,2468.97,30.4022,9.699,1165.82,0.671903,53.9534,3.15194,0,latest,0,6277746,0,0,0,0,0
19,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3480526,0,53.9537,0,0,0,0,0,46408012,3671.69,2468.33,30.397,9.69916,1164.78,0.672259,53.9537,3.15227,0,latest,0,6267885,0,0,0,0,0
20,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3484096,0,53.9536,0,0,0,0,0,46455368,3668.53,2467.39,30.4051,9.69998,1163.58,0.672583,53.9536,3.15279,0,latest,0,6251405,0,0,0,0,0
21,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3484081,0,53.9534,0,0,0,0,0,46543349,3661.59,2466.33,30.3942,9.69514,1161.38,0.673569,53.9534,3.15278,0,latest,0,6237226,0,0,0,0,0
22,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3486945,0,53.9534,0,0,0,0,0,46366643,3679.05,2470.01,30.4226,9.70274,1165.8,0.671373,53.9534,3.1558,0,latest,0,6301011,0,0,0,0,0
23,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3489218,0,53.9537,0,0,0,0,0,46405061,3677.18,2469.09,30.4243,9.69918,1164.85,0.671463,53.9537,3.15679,0,latest,0,6280316,0,0,0,0,0
24,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3490503,0,53.9533,0,0,0,0,0,46347949,3683.28,2470.35,30.4289,9.70161,1166.25,0.670692,53.9533,3.15823,0,latest,0,6308230,0,0,0,0,0
25,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3487215,0,53.9533,0,0,0,0,0,46563764,3666.21,2466.37,30.3854,9.69721,1160.85,0.67273,53.9533,3.15822,0,latest,0,6238655,0,0,0,0,0
26,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3489193,0,53.9533,0,0,0,0,0,46574507,3665.77,2466.52,30.4,9.69585,1160.57,0.672853,53.9533,3.15859,0,latest,0,6247100,0,0,0,0,0
27,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3491678,0,53.9528,0,0,0,0,0,46440355,3679.14,2468.92,30.4214,9.69863,1163.92,0.671058,53.9528,3.16099,0,latest,0,6279903,0,0,0,0,0
28,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3491193,0,53.9536,0,0,0,0,0,46503634,3675,2468.29,30.4094,9.69915,1162.36,0.671644,53.9536,3.16167,0,latest,0,6276540,0,0,0,0,0
29,54,1,1,4,6,201,150,0.75,0,0,1,0,10,100000,0.1,159.217,100,0,0,0,0,0,0,0,0,18.312,0,0,3492664,0,53.9532,0,0,0,0,0,46570730,3671.25,2467.09,30.391,9.69692,1160.63,0.672004,53.9532,3.16315,0,latest,0,6257604,0,0,0,0,0
0,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,14242298,0,2.10602,0,0,0,10433494,0,434,905.03,471.578,54.1429,11.7604,3744.69,0.521064,2.10602,0.241683,0,latest,0,0,377008,0,0,0,0
1,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3696017,0,53.8834,0,0,0,0,0,30583471,3197.73,2498.42,28.8233,9.66649,1767.25,0.781311,53.8834,1.80944,0,latest,0,5174570,0,0,0,0,0
2,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3699352,0,53.9657,0,0,0,0,0,24777527,5483.03,2678.96,24.8775,9.80284,2183.62,0.488591,53.9657,2.51098,0,latest,0,6742307,0,0,0,0,0
3,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3698408,0,53.9687,0,0,0,0,0,26211271,6761.11,2724.39,25.0404,9.84493,2064.3,0.40295,53.9687,3.27525,0,latest,0,7752090,0,0,0,0,0
4,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3697801,0,53.9696,0,0,0,0,0,26467222,6824.64,2721.45,25.1483,9.84354,2044.16,0.398768,53.9696,3.3386,0,latest,0,7768675,0,0,0,0,0
5,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3697663,0,53.9692,0,0,0,0,0,26487932,6825.01,2721.62,25.1571,9.84177,2042.64,0.398771,53.9692,3.34127,0,latest,0,7785594,0,0,0,0,0
6,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3699654,0,53.9692,0,0,0,0,0,26544215,6810.68,2719.13,25.1556,9.83881,2038.38,0.399245,53.9692,3.34123,0,latest,0,7759970,0,0,0,0,0
7,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3570504,0,53.9597,0,0,0,0,0,41845371,4168.59,2532.86,29.2919,9.67184,1292.01,0.607606,53.9597,3.22644,0,latest,0,7847680,0,0,0,0,0
8,54,1,1,4,6,201,150,0.75,0,0,2,0,10,100000,0.1,159.202,100,0,0,0,0,0,0,0,0,18.3196,0,0,3535813,0,53.9565,0,0,0,0,0,45066435,3836.41,2509.22,29.8466,9.64685,1199.57,0.654054,53.9565,3.19816,0,latest,0,7852819,0,0,0,0,0
